序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,6,"31,292.830",10.650
2,2017-12-31,17,"69,610.470",17.620
3,2017-09-30,6,"55,226.860",14.650
4,2017-06-30,29,"57,295.570",16.470
5,2017-03-31,13,"72,717.460",18.530
6,2016-12-31,53,"113,410.580",27.220
7,2016-09-30,9,"21,242.670",5.920
8,2016-06-30,13,"1,898.390",0.600
9,2016-03-31,2,"3,081.320",0.920
10,2015-12-31,15,"4,401.920",1.020
11,2015-06-30,11,"11,100.920",2.630
12,2015-03-31,1,"6,232.510",2.020
13,2014-12-31,7,"2,103.370",1.020
14,2014-09-30,5,"22,568.330",7.700
15,2014-06-30,18,"64,269.190",21.610
16,2014-03-31,6,"37,445.860",10.580
17,2013-12-31,5,874.170,0.570
18,2013-06-30,2,298.350,0.400
19,2012-12-31,2,307.620,0.360
20,2012-09-30,2,946.550,0.970
21,2012-06-30,3,331.860,0.390
22,2011-12-31,3,322.540,0.370
23,2011-06-30,1,93.430,0.130
24,2010-12-31,10,"4,973.620",5.190
