序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,15,"31,597.580",0.250
2,2018-12-31,186,"126,767.680",1.560
3,2018-09-30,19,"66,602.250",0.740
4,2018-06-30,144,"105,121.230",1.200
5,2018-03-31,5,"1,630.670",0.020
6,2017-12-31,163,"122,467.130",3.080
7,2017-09-30,25,"62,177.120",1.440
8,2017-06-30,183,"169,913.790",4.130
9,2017-03-31,33,"131,692.910",2.960
10,2016-12-31,142,"171,678.060",3.830
11,2016-09-30,26,"140,715.420",3.120
12,2016-06-30,141,"186,487.680",4.170
13,2016-03-31,23,"117,711.110",2.170
14,2015-12-31,124,"237,250.180",6.760
15,2015-09-30,14,"76,143.640",2.710
16,2015-06-30,105,"490,891.350",9.210
17,2015-03-31,28,"499,151.610",8.890
