序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,7,175.200,0.090
2,2018-06-30,5,33.420,0.020
3,2017-12-31,8,321.210,0.100
4,2017-09-30,1,328.520,0.090
5,2017-06-30,9,"1,032.860",0.280
6,2016-12-31,10,"1,360.070",0.280
7,2016-09-30,1,"5,485.800",1.140
8,2016-06-30,19,"5,036.070",1.000
9,2016-03-31,1,"1,287.590",0.240
10,2015-12-31,34,"34,364.060",5.040
11,2015-09-30,5,"18,297.330",4.580
12,2015-06-30,79,"179,323.910",17.760
13,2015-03-31,30,"219,336.950",22.770
14,2014-12-31,46,"81,425.790",19.500
15,2014-09-30,15,"46,522.480",11.290
16,2014-06-30,8,"2,170.170",0.950
17,2013-12-31,1,5.630,0.000
18,2013-06-30,3,156.600,0.130
19,2012-12-31,1,19.850,0.030
20,2012-06-30,1,19.140,0.030
21,2010-06-30,1,114.810,0.240
