序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,27.260,0.010
2,2017-12-31,16,"1,911.360",0.640
3,2017-09-30,4,"3,226.340",0.890
4,2017-06-30,5,"1,712.970",0.450
5,2017-03-31,3,"4,513.560",1.040
6,2016-12-31,8,"2,227.680",0.490
7,2016-09-30,1,"1,613.090",0.370
8,2016-06-30,8,"2,242.820",0.470
9,2016-03-31,1,"1,911.120",0.420
10,2015-12-31,4,"3,017.210",1.040
11,2015-09-30,4,"7,129.530",3.320
12,2015-06-30,7,"27,262.690",7.910
13,2015-03-31,1,"1,076.890",0.310
14,2014-12-31,3,873.920,0.680
15,2014-09-30,1,536.500,0.490
16,2014-06-30,2,5.130,0.010
17,2014-03-31,4,"5,519.380",6.710
18,2013-12-31,9,"7,313.970",7.750
19,2013-09-30,5,"19,045.730",20.370
20,2013-06-30,11,"3,193.410",5.260
21,2013-03-31,2,"2,253.180",4.090
22,2012-09-30,1,794.270,1.730
23,2012-06-30,3,"2,439.430",6.250
24,2012-03-31,3,"4,007.970",13.330
