序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,3,964.910,0.270
2,2018-06-30,7,"1,313.280",0.390
3,2017-12-31,12,225.750,0.060
4,2017-09-30,1,106.240,0.020
5,2017-06-30,17,800.600,0.170
6,2016-12-31,16,"2,157.290",0.400
7,2016-06-30,25,"11,399.690",1.860
8,2016-03-31,1,200.100,0.030
9,2015-12-31,9,"2,491.560",0.350
10,2015-09-30,1,252.380,0.060
11,2015-06-30,9,"2,491.090",0.260
12,2014-12-31,5,108.240,0.030
13,2014-06-30,5,154.190,0.060
14,2013-12-31,4,511.520,0.260
15,2013-06-30,5,241.450,0.140
16,2012-12-31,4,158.320,0.120
17,2012-09-30,2,"3,275.160",2.030
18,2012-06-30,4,205.160,0.210
19,2012-03-31,3,"5,672.170",5.480
20,2011-12-31,3,"2,464.230",3.600
21,2010-06-30,1,25.190,0.060
22,2009-12-31,3,198.970,0.330
23,2009-09-30,4,228.740,0.690
