序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,11,567.980,0.110
2,2018-06-30,7,18.120,0.000
3,2018-03-31,1,"1,441.610",0.190
4,2017-12-31,6,39.050,0.000
5,2017-06-30,4,505.390,0.060
6,2017-03-31,2,"2,173.420",0.200
7,2016-12-31,11,"3,155.620",0.380
8,2016-06-30,12,"3,603.710",0.570
9,2015-12-31,13,"2,819.640",0.310
10,2015-06-30,6,"2,498.240",0.200
11,2014-12-31,5,560.130,0.070
12,2014-06-30,4,596.760,0.100
13,2013-12-31,6,581.790,0.100
14,2013-06-30,5,908.170,0.130
15,2012-12-31,7,"1,048.200",0.180
16,2012-06-30,6,"2,089.130",0.330
17,2012-03-31,1,"1,702.620",0.380
18,2011-12-31,4,"2,639.970",0.630
19,2011-09-30,1,"2,241.390",0.480
20,2011-06-30,6,"3,935.390",0.710
21,2011-03-31,1,"2,894.870",0.480
22,2010-12-31,5,"4,801.180",0.820
23,2010-09-30,1,"2,870.440",0.480
24,2010-06-30,5,"5,157.640",0.920
25,2010-03-31,1,"3,743.790",0.480
26,2009-12-31,3,"5,432.390",0.710
27,2009-09-30,2,"8,440.240",1.270
28,2009-06-30,2,"8,800.390",1.260
29,2009-03-31,3,"7,622.620",1.310
30,2008-06-30,3,"1,087.410",0.240
31,2008-03-31,1,"1,521.820",0.310
32,2007-12-31,4,"3,347.970",0.560
33,2007-09-30,1,"2,937.320",0.480
34,2007-06-30,3,"1,483.670",0.490
35,2007-03-31,1,501.500,0.150
36,2006-12-31,3,286.140,0.130
37,2006-06-30,3,475.380,0.220
38,2006-03-31,1,360.460,0.240
39,2005-12-31,2,507.870,0.360
40,2005-09-30,1,506.110,0.300
41,2005-06-30,1,477.590,0.300
42,2005-03-31,1,583.990,0.300
43,2004-12-31,1,652.860,0.300
44,2004-09-30,1,609.640,0.270
45,2004-06-30,4,"2,322.810",1.040
46,2003-12-31,2,"2,791.580",1.130
47,2002-12-31,2,612.730,0.290
48,2002-06-30,5,748.690,0.240
49,2001-12-31,1,32.760,0.010
50,2001-06-30,3,"5,928.880",1.890
