序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,3,"6,032.870",3.010
2,2018-09-30,2,"5,806.580",2.530
3,2018-06-30,7,"4,517.540",2.090
4,2018-03-31,2,"3,681.610",1.430
5,2017-12-31,17,"17,001.580",5.920
6,2017-09-30,3,"12,979.720",4.140
7,2017-06-30,20,"18,742.990",6.320
8,2017-03-31,2,"8,512.560",3.000
9,2016-12-31,17,"12,426.780",3.840
10,2016-09-30,1,41.370,0.010
11,2016-06-30,19,"3,848.810",1.020
12,2016-03-31,4,"4,938.980",1.600
13,2015-12-31,23,"25,048.880",6.680
14,2015-09-30,4,"15,277.350",5.880
15,2015-06-30,38,"128,579.840",29.500
16,2015-03-31,9,"53,020.710",14.520
17,2014-12-31,21,"36,324.670",17.420
18,2014-09-30,6,"35,598.870",13.920
19,2014-06-30,40,"81,301.120",34.670
20,2014-03-31,11,"50,015.600",31.750
21,2013-12-31,28,"56,403.640",41.810
22,2013-09-30,10,"59,421.710",35.960
23,2013-06-30,25,"28,917.830",30.870
24,2013-03-31,1,20.100,0.020
25,2012-12-31,2,282.770,0.350
26,2012-09-30,2,"1,394.380",1.710
27,2012-06-30,4,143.020,0.170
28,2011-12-31,3,"1,010.820",2.000
29,2011-09-30,5,"3,930.500",6.190
30,2011-06-30,16,"15,639.130",25.820
