序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,11.080,0.000
2,2017-09-30,1,735.000,0.140
3,2017-06-30,5,"1,785.360",0.350
4,2017-03-31,1,"1,862.530",0.280
5,2016-12-31,12,"4,841.180",0.780
6,2016-06-30,9,"1,116.890",0.160
7,2016-03-31,1,"1,287.890",0.260
8,2015-12-31,8,"11,746.810",1.810
9,2015-09-30,2,"3,113.270",1.190
10,2015-06-30,2,"2,934.020",0.760
11,2015-03-31,1,"2,458.060",0.720
12,2014-12-31,1,66.440,0.030
13,2014-09-30,1,"1,036.570",0.430
14,2014-06-30,1,68.600,0.040
15,2013-12-31,3,786.290,0.360
16,2013-06-30,2,"2,531.980",1.360
17,2012-06-30,1,170.600,0.100
18,2011-12-31,1,196.740,0.100
19,2011-06-30,2,620.460,0.190
20,2010-09-30,1,"1,409.980",0.450
21,2010-06-30,1,119.460,0.050
22,2009-12-31,2,255.300,0.040
23,2006-12-31,1,19.610,0.030
24,2006-06-30,3,116.020,0.150
25,2006-03-31,1,225.700,0.380
26,2005-12-31,5,627.180,1.000
27,2005-09-30,3,"1,240.490",1.860
28,2005-06-30,10,"5,118.930",5.990
29,2005-03-31,7,"6,403.760",5.670
30,2004-12-31,19,"24,926.400",17.690
31,2004-09-30,9,"26,644.600",16.360
32,2004-06-30,28,"54,124.530",29.040
33,2004-03-31,4,"23,507.590",10.350
34,2003-12-31,12,"12,154.740",7.710
35,2003-09-30,2,"4,961.680",3.170
36,2003-06-30,11,"13,797.330",8.120
37,2002-12-31,2,852.430,0.550
38,2002-06-30,3,390.870,0.170
39,2000-12-31,1,"3,043.680",0.620
40,2000-09-30,1,"1,231.450",0.300
41,2000-06-30,1,"1,447.220",0.370
42,1999-12-31,2,"22,765.640",10.550
43,1999-09-30,2,"22,878.000",10.020
