序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,11,"11,303.210",0.700
2,2018-09-30,11,"14,865.330",0.780
3,2018-06-30,117,"74,282.930",3.010
4,2018-03-31,14,"82,277.290",19.510
5,2017-12-31,69,"131,965.040",30.390
6,2017-09-30,13,"86,423.820",23.590
7,2017-06-30,45,"103,442.260",28.920
8,2017-03-31,10,"74,678.600",24.710
9,2016-12-31,36,"131,910.060",33.960
10,2016-09-30,11,"110,648.050",33.150
11,2016-06-30,35,"112,862.110",35.450
12,2016-03-31,9,"95,714.510",31.750
13,2015-12-31,32,"120,557.400",32.160
14,2015-09-30,6,"35,532.900",13.370
15,2015-06-30,120,"4,417.980",4.080
