序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,10,"27,239.240",4.600
2,2017-12-31,66,"52,681.760",10.400
3,2017-09-30,5,"45,600.310",7.470
4,2017-06-30,76,"69,083.180",11.580
5,2017-03-31,4,"28,072.360",4.740
6,2016-12-31,56,"89,911.880",15.920
7,2016-09-30,13,"120,142.610",18.060
8,2016-06-30,86,"200,116.210",28.240
9,2016-03-31,23,"169,478.310",21.700
10,2015-12-31,100,"282,427.530",32.330
11,2015-09-30,18,"161,025.230",24.910
12,2015-06-30,74,"282,813.110",36.510
13,2015-03-31,10,"106,393.560",20.860
14,2014-12-31,51,"72,300.860",41.270
15,2014-09-30,7,"31,835.230",20.790
16,2014-06-30,15,"29,162.150",22.230
17,2014-03-31,8,"15,210.140",14.570
