序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,435.010,0.090
2,2017-09-30,7,"7,797.310",1.210
3,2017-06-30,81,"24,561.230",3.630
4,2017-03-31,2,"2,630.440",0.370
5,2016-12-31,73,"27,364.120",3.420
6,2016-09-30,3,"3,873.790",0.420
7,2016-06-30,78,"39,869.820",3.560
8,2016-03-31,18,"43,313.320",3.980
9,2015-12-31,122,"138,838.720",10.940
10,2015-09-30,27,"129,173.950",11.980
11,2015-06-30,52,"80,016.470",6.920
12,2015-03-31,13,"51,719.160",9.660
13,2014-12-31,30,"75,196.860",30.520
14,2014-09-30,10,"77,206.510",25.360
15,2014-06-30,67,"158,300.190",46.170
16,2014-03-31,22,"120,089.660",36.980
17,2013-12-31,23,"35,769.500",21.420
18,2013-09-30,7,"39,382.230",28.160
19,2013-06-30,35,"50,063.760",50.240
20,2013-03-31,11,"49,187.020",42.470
21,2012-12-31,38,"58,985.070",59.660
22,2012-09-30,10,"37,908.030",37.700
23,2012-06-30,38,"58,018.840",56.680
24,2012-03-31,8,"31,395.230",36.150
25,2011-12-31,22,"46,002.990",46.270
26,2011-09-30,6,"34,480.810",33.510
27,2011-06-30,16,"27,295.750",30.100
28,2011-03-31,7,"25,263.140",24.610
29,2010-12-31,20,"38,436.570",52.890
30,2010-09-30,7,"14,463.530",24.770
31,2010-06-30,6,"5,532.350",11.110
32,2010-03-31,2,"2,848.190",5.750
