序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2016-12-31,28,"6,998.750",2.350
2,2016-06-30,2,339.110,0.080
3,2015-12-31,7,"2,942.030",1.100
4,2015-06-30,2,"1,203.560",0.460
5,2015-03-31,1,"2,675.640",1.250
6,2012-06-30,1,0.010,0.000
7,2010-12-31,3,"3,100.090",2.070
8,2010-06-30,1,191.350,0.210
9,2006-12-31,1,14.030,0.060
10,2006-06-30,1,30.200,0.130
11,2005-12-31,1,19.120,0.130
12,2005-06-30,1,18.450,0.130
13,2004-12-31,1,20.820,0.100
14,2004-06-30,1,24.170,0.100
15,2002-12-31,1,241.760,0.650
16,2002-06-30,5,881.730,1.840
17,2001-12-31,2,391.280,0.780
18,2001-06-30,1,20.290,0.030
19,2000-12-31,4,629.570,0.950
