序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,504.970,0.040
2,2017-06-30,10,201.660,0.020
3,2016-12-31,10,490.260,0.040
4,2016-06-30,10,468.570,0.050
5,2016-03-31,2,191.830,0.020
6,2015-12-31,6,193.590,0.020
7,2015-09-30,1,21.990,0.000
8,2015-06-30,3,65.950,0.010
9,2014-12-31,2,6.490,0.000
10,2014-09-30,1,"1,370.230",1.870
11,2014-06-30,1,1.720,0.000
12,2013-12-31,1,1.720,0.000
13,2013-06-30,1,4.270,0.010
14,2012-12-31,2,100.420,0.220
15,2012-06-30,3,174.460,0.310
16,2011-12-31,10,"10,948.180",22.370
