序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,15,"15,239.220",1.560
2,2017-12-31,64,"35,209.360",3.300
3,2017-09-30,26,"50,373.690",3.990
4,2017-06-30,107,"87,652.790",6.860
5,2017-03-31,18,"30,065.470",2.330
6,2016-12-31,57,"32,453.550",4.490
7,2016-09-30,18,"31,798.400",4.070
8,2016-06-30,57,"41,583.390",6.300
9,2016-03-31,18,"37,033.330",5.610
10,2015-12-31,41,"49,900.220",7.720
11,2015-09-30,18,"21,816.480",4.140
12,2015-06-30,31,"14,194.670",2.330
13,2015-03-31,1,355.970,0.070
14,2014-12-31,18,"9,062.750",2.140
15,2014-09-30,3,"8,562.920",2.150
16,2014-06-30,49,"30,644.910",8.780
17,2014-03-31,4,"3,631.080",1.100
18,2013-12-31,33,"9,276.280",3.300
19,2013-09-30,2,"7,099.090",2.400
20,2013-06-30,31,"17,424.610",6.220
21,2013-03-31,3,"24,409.080",6.590
22,2012-12-31,32,"31,103.600",9.040
23,2012-09-30,3,"20,896.590",5.840
24,2012-06-30,28,"41,388.570",10.130
25,2012-03-31,7,"40,730.460",9.400
26,2011-12-31,43,"68,141.220",16.770
27,2011-09-30,6,"49,392.690",11.320
28,2011-06-30,23,"60,122.210",13.220
29,2011-03-31,3,"39,542.290",7.600
30,2010-12-31,20,"19,051.570",3.970
31,2010-09-30,5,"47,483.520",8.650
32,2010-06-30,45,"112,619.930",22.340
33,2010-03-31,4,"32,409.830",5.680
34,2009-12-31,16,"36,582.970",7.190
35,2009-09-30,2,"12,005.550",3.060
36,2009-06-30,22,"62,043.180",14.340
37,2009-03-31,5,"53,205.600",12.140
38,2008-12-31,49,"77,920.880",21.280
39,2008-09-30,4,"18,448.700",4.690
40,2008-06-30,25,"57,179.990",14.520
41,2008-03-31,2,"17,348.020",2.690
42,2007-12-31,19,"86,615.670",10.670
43,2007-09-30,4,"43,134.160",6.020
44,2007-06-30,20,"77,266.340",15.860
45,2007-03-31,4,"20,834.370",5.190
46,2006-12-31,14,"29,638.360",10.250
47,2006-09-30,1,"4,025.750",1.640
48,2006-06-30,14,"8,981.450",4.520
49,2006-03-31,3,"3,927.250",3.330
50,2005-12-31,24,"15,934.240",11.080
51,2005-09-30,4,"5,373.390",4.190
52,2005-06-30,20,"11,772.180",9.540
53,2005-03-31,4,"6,463.720",4.390
54,2004-12-31,13,"4,115.830",3.500
55,2004-06-30,2,252.220,0.230
56,2002-12-31,3,"1,683.010",1.160
57,2002-06-30,6,853.610,0.470
58,2001-12-31,3,738.180,0.410
