序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,14,"1,785.690",0.310
2,2017-06-30,26,"8,393.590",1.570
3,2017-03-31,1,"1,266.980",0.180
4,2016-12-31,38,"22,794.110",3.440
5,2016-09-30,1,"1,029.530",0.160
6,2016-06-30,40,"78,076.800",10.050
7,2016-03-31,7,"48,206.790",6.980
8,2015-12-31,67,"97,003.400",11.150
9,2015-09-30,2,"8,721.340",2.450
10,2015-06-30,4,502.570,0.100
11,2014-12-31,3,398.660,0.130
12,2014-06-30,1,376.120,0.220
13,2013-12-31,1,309.080,0.270
14,2013-06-30,1,320.170,0.290
15,2012-12-31,1,371.450,0.320
16,2012-06-30,3,335.630,0.310
17,2011-12-31,1,5.710,0.010
18,2011-09-30,2,296.170,0.500
19,2011-06-30,14,"4,801.220",7.410
