序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,6,"12,133.490",0.680
2,2018-12-31,140,"69,318.760",4.710
3,2018-09-30,1,279.250,0.020
4,2018-06-30,98,"32,987.560",2.250
5,2018-03-31,12,"34,304.930",1.780
6,2017-12-31,116,"49,162.860",2.950
7,2017-09-30,15,"45,278.340",2.170
8,2017-06-30,191,"150,903.280",7.200
9,2017-03-31,25,"45,631.350",2.390
10,2016-12-31,110,"82,652.620",4.610
11,2016-09-30,9,"37,847.020",2.270
12,2016-06-30,86,"76,948.110",4.160
13,2016-03-31,12,"35,713.470",2.240
14,2015-12-31,101,"89,966.410",3.850
15,2015-09-30,11,"30,668.100",1.740
16,2015-06-30,89,"159,830.120",6.570
17,2015-03-31,8,"87,816.780",4.450
18,2014-12-31,94,"220,782.370",15.440
19,2014-09-30,31,"137,348.720",10.190
20,2014-06-30,46,"62,475.410",7.080
21,2014-03-31,11,"56,788.960",6.590
22,2013-12-31,48,"71,128.170",8.510
23,2013-09-30,10,"48,396.040",6.080
24,2013-06-30,38,"35,775.070",4.900
25,2013-03-31,5,"14,854.870",2.580
26,2012-12-31,21,"4,594.550",1.120
27,2012-09-30,1,954.120,0.220
28,2012-06-30,19,"4,170.810",0.810
29,2012-03-31,2,"3,440.810",0.650
30,2011-12-31,14,"3,671.590",0.670
31,2011-06-30,7,"2,539.490",0.380
32,2011-03-31,1,"1,301.170",0.170
33,2010-12-31,6,"4,873.230",0.550
34,2010-09-30,1,"3,393.830",0.580
35,2010-06-30,13,"30,771.100",5.900
36,2010-03-31,5,"42,120.690",5.740
37,2009-12-31,2,"1,123.170",0.170
38,2009-03-31,1,"3,180.230",1.090
39,2008-12-31,4,"2,709.290",1.830
40,2008-09-30,2,"8,055.350",7.040
41,2008-06-30,5,"15,469.210",9.070
42,2008-03-31,5,"28,567.660",8.830
43,2007-12-31,7,"16,649.790",4.210
44,2007-06-30,6,"13,864.970",7.030
45,2007-03-31,4,"10,953.190",5.520
46,2006-12-31,7,"19,980.410",16.300
47,2006-09-30,7,"25,912.350",23.920
48,2006-06-30,19,"43,144.440",36.120
49,2006-03-31,9,"35,113.550",33.130
50,2005-12-31,24,"41,075.960",43.180
51,2005-09-30,6,"17,778.680",20.670
52,2005-06-30,10,"12,419.300",18.790
53,2005-03-31,7,"11,417.110",15.950
54,2004-12-31,7,"8,350.030",11.850
55,2004-06-30,1,6.640,0.010
56,2002-12-31,1,"2,166.550",4.470
57,2002-06-30,3,"4,392.070",5.940
58,2002-03-31,1,"4,498.640",6.680
59,2001-12-31,4,"5,238.370",7.500
60,2001-09-30,1,"5,134.030",6.280
61,2001-06-30,4,"11,202.690",10.620
62,2001-03-31,1,"1,257.590",1.200
63,2000-12-31,6,"18,812.330",16.580
64,2000-09-30,1,"8,624.820",8.170
