序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,28,"14,414.400",0.560
2,2017-09-30,2,"6,258.000",0.240
3,2017-06-30,46,"17,399.860",0.680
4,2017-03-31,5,"7,663.440",0.300
5,2016-12-31,55,"34,633.410",1.400
6,2016-09-30,3,"29,696.030",1.180
7,2016-06-30,71,"58,459.700",2.120
8,2016-03-31,4,"3,018.710",0.120
9,2015-12-31,69,"83,404.590",2.660
10,2015-09-30,9,"21,219.890",0.860
11,2015-06-30,80,"36,271.240",1.080
12,2015-03-31,1,986.500,0.040
13,2014-12-31,91,"61,258.840",2.560
14,2014-09-30,3,"25,842.780",1.220
15,2014-06-30,69,"16,542.380",1.000
16,2014-03-31,1,633.360,0.040
17,2013-12-31,87,"31,165.700",1.680
18,2013-09-30,1,31.700,0.000
19,2013-06-30,95,"55,782.970",2.380
20,2013-03-31,1,130.030,0.010
21,2012-12-31,104,"169,808.330",5.270
22,2012-09-30,7,"56,397.480",1.760
23,2012-06-30,126,"391,694.680",8.500
24,2012-03-31,28,"293,043.140",5.900
25,2011-12-31,133,"633,419.840",11.130
26,2011-09-30,28,"354,202.520",6.420
27,2011-06-30,98,"479,707.240",9.210
28,2011-03-31,15,"198,738.380",4.330
29,2010-12-31,78,"462,363.320",15.330
30,2010-09-30,23,"314,595.160",8.340
31,2010-06-30,69,"424,373.780",16.880
32,2010-03-31,8,"99,614.540",5.150
33,2009-12-31,60,"376,311.710",17.190
34,2009-09-30,4,"69,380.360",3.920
35,2009-06-30,54,"289,807.900",17.880
36,2009-03-31,4,"66,192.220",4.910
37,2008-12-31,78,"312,990.620",24.680
38,2008-09-30,9,"123,883.990",9.370
39,2008-06-30,66,"424,541.170",24.600
40,2008-03-31,5,"149,945.080",8.030
41,2007-12-31,66,"525,743.700",23.480
42,2007-09-30,2,"67,769.620",3.850
43,2007-06-30,67,"347,983.110",21.650
44,2007-03-31,9,"140,254.450",9.500
45,2006-12-31,65,"301,498.520",23.090
46,2006-09-30,19,"104,866.430",11.330
47,2006-06-30,63,"192,170.560",19.490
48,2006-03-31,20,"79,713.100",13.590
49,2005-12-31,31,"62,594.210",14.910
50,2005-09-30,7,"27,352.100",7.090
51,2005-06-30,32,"42,980.720",13.510
52,2005-03-31,4,"15,670.240",5.350
53,2004-12-31,24,"32,353.560",13.530
54,2004-09-30,2,"5,303.890",2.220
55,2004-06-30,19,"17,954.450",9.510
56,2004-03-31,1,"2,709.070",1.390
57,2003-12-31,11,"6,683.090",4.100
58,2003-06-30,3,"3,238.660",1.970
59,2003-03-31,1,"1,890.610",1.100
60,2002-12-31,10,"9,387.340",5.360
61,2002-09-30,2,"4,549.650",2.170
62,2002-06-30,8,"11,732.820",5.070
63,2002-03-31,2,"5,103.540",2.320
64,2001-12-31,4,"6,707.760",3.010
65,2001-09-30,1,"3,685.810",1.530
66,2001-06-30,1,"4,369.790",1.530
67,2001-03-31,1,"3,997.080",1.510
68,2000-12-31,3,"9,712.620",3.300
