序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,9,"12,715.600",1.100
2,2018-12-31,169,"62,194.440",6.330
3,2018-09-30,4,"1,351.390",0.140
4,2018-06-30,127,"60,022.480",5.640
5,2018-03-31,19,"38,454.740",3.090
6,2017-12-31,150,"80,842.910",5.720
7,2017-09-30,28,"46,141.610",2.910
8,2017-06-30,92,"25,292.380",8.790
9,2017-03-31,14,"44,940.940",13.570
10,2016-12-31,52,"43,242.590",13.800
11,2016-09-30,5,"7,613.530",2.750
12,2016-06-30,64,"39,399.170",13.610
13,2016-03-31,3,"7,596.160",3.230
14,2015-12-31,52,"24,797.380",8.580
15,2015-09-30,3,"6,084.270",2.980
16,2015-06-30,33,"2,117.360",0.700
17,2014-12-31,29,"1,675.540",0.800
18,2014-09-30,1,"1,062.190",0.450
19,2014-06-30,135,"3,928.730",3.150
