序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,23,"7,796.940",1.450
2,2017-09-30,3,"10,039.190",1.430
3,2017-06-30,54,"29,304.350",4.270
4,2017-03-31,9,"55,246.250",14.570
5,2016-12-31,73,"167,600.620",36.020
6,2016-09-30,24,"154,573.160",31.350
7,2016-06-30,76,"211,786.460",47.020
8,2016-03-31,31,"176,066.260",18.590
9,2015-12-31,80,"208,548.400",18.990
10,2015-09-30,14,"33,995.750",6.380
11,2015-06-30,17,"26,864.240",2.700
12,2015-03-31,7,"9,171.290",1.410
13,2014-12-31,13,"21,910.150",5.360
14,2014-09-30,10,"35,731.950",6.630
15,2014-06-30,1,0.370,0.000
16,2013-12-31,1,9.370,0.000
17,2013-06-30,2,11.880,0.030
18,2012-12-31,3,225.180,0.580
19,2012-06-30,2,90.740,0.210
20,2011-12-31,2,142.070,0.320
21,2010-12-31,3,"5,251.810",4.810
22,2010-09-30,3,"8,007.780",8.980
23,2010-06-30,13,"2,745.580",5.480
