序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,18.140,0.000
2,2018-12-31,6,154.280,0.050
3,2018-06-30,15,967.450,0.260
4,2018-03-31,3,"8,259.780",1.560
5,2017-12-31,26,"13,339.280",2.740
6,2017-09-30,10,"26,088.270",3.470
7,2017-06-30,58,"50,748.630",8.340
8,2017-03-31,20,"80,445.860",9.150
9,2016-12-31,113,"177,540.720",17.860
10,2016-09-30,43,"134,362.100",11.500
11,2016-06-30,72,"126,778.000",12.810
12,2016-03-31,14,"51,634.840",6.260
13,2015-12-31,56,"100,668.860",9.740
14,2015-09-30,4,"10,228.240",1.380
15,2015-06-30,27,"61,614.820",7.630
16,2015-03-31,5,"25,808.060",4.050
17,2014-12-31,8,"28,899.630",16.530
18,2014-09-30,10,"35,709.510",13.500
19,2014-06-30,16,"7,976.350",4.840
20,2014-03-31,1,366.960,0.300
21,2013-12-31,2,280.060,0.390
22,2013-06-30,1,4.260,0.010
23,2010-12-31,1,"2,926.100",4.110
