序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,9,"14,797.340",0.280
2,2018-12-31,198,"72,482.480",1.900
3,2018-09-30,10,"19,868.390",0.570
4,2018-06-30,196,"114,014.870",3.270
5,2018-03-31,8,"51,427.790",1.280
6,2017-12-31,196,"136,844.360",3.320
7,2017-09-30,7,"39,935.230",0.910
8,2017-06-30,141,"85,710.050",2.030
9,2017-03-31,5,"41,033.710",0.890
10,2016-12-31,118,"89,353.870",1.960
11,2016-09-30,5,"42,507.150",0.880
12,2016-06-30,122,"91,061.730",2.070
13,2016-03-31,3,"42,292.920",0.910
14,2015-12-31,116,"142,829.830",2.460
15,2015-09-30,20,"173,723.760",3.060
16,2015-06-30,116,"253,819.100",5.040
17,2015-03-31,10,"78,126.930",1.500
18,2014-12-31,103,"327,311.740",13.040
19,2014-09-30,24,"73,716.870",5.470
20,2014-06-30,87,"135,875.730",11.790
21,2014-03-31,9,"29,091.340",2.590
22,2013-12-31,94,"138,309.510",10.940
23,2013-09-30,14,"70,480.920",4.920
24,2013-06-30,32,"58,468.360",6.980
25,2013-03-31,1,796.700,0.090
26,2012-12-31,7,"5,924.850",0.730
27,2006-06-30,1,0.010,0.000
28,2005-12-31,4,536.180,0.540
29,2005-06-30,5,"1,139.550",1.080
30,2005-03-31,2,"3,428.000",2.920
31,2004-12-31,7,"5,724.440",3.600
32,2004-09-30,1,"1,210.560",0.610
33,2004-06-30,6,"2,573.550",1.410
34,2003-12-31,4,"2,998.610",1.460
35,2003-06-30,2,955.570,0.390
36,2003-03-31,1,"4,639.800",1.820
37,2002-12-31,8,"12,150.230",5.620
38,2002-09-30,3,"12,422.780",4.170
39,2002-06-30,10,"15,793.000",5.050
40,2002-03-31,2,"8,559.690",3.080
41,2001-12-31,4,"13,097.590",4.620
