序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,8,246.610,0.080
2,2018-06-30,24,"2,254.190",0.660
3,2017-12-31,11,424.970,0.100
4,2017-09-30,2,326.520,0.060
5,2017-06-30,7,630.720,0.110
6,2017-03-31,5,"14,109.570",2.290
7,2016-12-31,33,"39,758.190",6.060
8,2016-09-30,8,"40,714.290",5.840
9,2016-06-30,27,"61,302.720",8.960
10,2016-03-31,5,"36,792.370",5.340
11,2015-12-31,29,"58,209.950",7.250
12,2015-09-30,4,"22,850.980",3.730
13,2015-06-30,17,"52,317.450",6.000
14,2015-03-31,5,"76,687.290",11.070
15,2014-12-31,26,"61,454.790",10.930
16,2014-09-30,2,"4,650.090",1.060
17,2014-06-30,22,"7,072.810",1.920
18,2014-03-31,1,"3,343.500",0.910
19,2013-12-31,23,"2,516.110",0.770
20,2013-06-30,15,"1,962.070",0.560
21,2013-03-31,2,"4,128.600",1.040
22,2012-12-31,14,"1,834.970",0.490
23,2012-09-30,1,55.680,0.020
24,2012-06-30,10,"5,066.540",1.460
25,2012-03-31,4,"16,264.270",7.640
26,2011-12-31,14,"12,820.180",6.460
27,2011-09-30,3,"11,102.200",4.070
28,2011-06-30,15,"26,574.710",7.420
29,2011-03-31,4,"21,521.350",5.880
30,2010-12-31,19,"46,119.160",15.260
31,2010-09-30,5,"25,074.320",9.430
32,2010-06-30,14,"27,830.420",11.530
33,2010-03-31,6,"39,081.800",10.190
34,2009-12-31,19,"55,949.910",16.140
35,2009-09-30,4,"14,843.600",5.430
36,2009-06-30,13,"18,035.390",7.240
37,2009-03-31,2,"4,158.000",2.680
38,2008-12-31,3,"10,197.720",9.710
39,2008-09-30,2,"10,508.020",9.130
40,2008-06-30,2,"11,668.450",7.140
41,2008-03-31,5,"40,227.580",10.710
42,2007-12-31,2,"26,556.370",7.750
43,2006-12-31,1,15.190,0.030
44,2006-06-30,1,34.560,0.050
45,2005-12-31,1,22.720,0.070
46,2005-06-30,2,434.840,1.150
47,2005-03-31,1,540.500,1.280
48,2004-12-31,2,686.970,1.510
49,2004-06-30,1,27.230,0.070
50,2002-06-30,1,45.880,0.050
