序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,11,134.300,0.040
2,2018-06-30,7,36.230,0.010
3,2017-12-31,5,58.450,0.010
4,2017-06-30,9,934.930,0.150
5,2017-03-31,1,"2,018.490",0.370
6,2016-12-31,11,"2,475.680",0.420
7,2016-09-30,1,"2,717.770",0.480
8,2016-06-30,10,987.250,0.190
9,2016-03-31,1,"1,926.580",0.300
10,2015-12-31,12,"16,899.860",2.380
11,2015-09-30,3,"12,615.740",2.320
12,2015-06-30,3,"14,141.400",1.800
13,2015-03-31,3,"18,991.830",3.270
14,2014-12-31,13,"28,040.410",5.340
15,2014-09-30,4,"17,530.630",4.370
16,2014-06-30,7,"11,957.050",3.700
17,2014-03-31,3,"9,946.060",2.950
18,2013-12-31,24,"11,504.490",3.270
19,2013-06-30,24,"5,935.300",1.640
20,2013-03-31,2,"8,223.610",2.120
21,2012-12-31,26,"19,005.900",3.950
22,2012-09-30,5,"29,284.320",7.600
23,2012-06-30,18,"9,408.240",2.180
24,2012-03-31,3,"6,045.350",1.720
25,2011-12-31,10,"6,933.490",2.010
26,2011-09-30,2,"14,582.400",3.540
27,2011-06-30,17,"35,870.980",6.690
28,2011-03-31,6,"56,994.350",9.520
29,2010-12-31,21,"42,779.300",8.130
30,2010-09-30,4,"35,554.580",5.870
31,2010-06-30,20,"35,363.600",7.150
32,2010-03-31,5,"39,662.390",5.990
33,2009-12-31,22,"75,331.500",10.690
34,2009-09-30,7,"68,998.450",11.350
35,2009-06-30,33,"151,887.310",20.960
36,2009-03-31,5,"42,563.570",8.040
37,2008-12-31,20,"46,823.050",20.790
38,2008-09-30,4,"24,915.250",9.480
39,2008-06-30,19,"52,271.190",23.890
40,2008-03-31,5,"73,254.430",14.770
41,2007-12-31,31,"196,234.900",35.250
42,2007-09-30,6,"112,581.020",16.230
43,2007-06-30,33,"193,041.220",63.120
44,2007-03-31,7,"44,502.370",21.290
45,2006-12-31,22,"77,746.750",59.530
46,2006-09-30,6,"15,118.710",15.280
47,2006-06-30,18,"14,878.910",17.390
48,2006-03-31,6,"12,850.140",15.940
49,2005-12-31,16,"11,454.920",22.390
50,2005-09-30,4,"2,627.290",6.380
51,2005-06-30,4,"5,978.420",19.460
52,2005-03-31,6,"9,733.660",22.720
53,2004-12-31,6,"7,879.520",20.310
54,2004-09-30,6,"9,355.610",20.020
55,2004-06-30,7,"9,960.520",23.110
56,2003-12-31,1,149.350,0.360
57,2003-06-30,1,"5,973.450",11.730
58,2002-12-31,8,"7,684.300",14.940
59,2002-06-30,17,"18,407.860",23.480
60,2002-03-31,5,"11,272.920",13.180
