序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2016-12-31,68,"76,758.590",4.760
2,2016-09-30,10,"49,510.910",3.110
3,2016-06-30,70,"75,279.620",4.780
4,2016-03-31,25,"70,476.180",3.980
5,2015-12-31,54,"163,140.090",8.680
6,2015-09-30,20,"153,073.450",7.680
7,2015-06-30,47,"202,442.140",8.690
8,2015-03-31,5,"90,900.640",4.840
9,2014-12-31,41,"188,042.290",12.870
10,2014-09-30,15,"138,977.520",12.590
11,2014-06-30,26,"101,765.370",11.950
12,2014-03-31,9,"68,390.330",9.280
13,2013-12-31,22,"97,012.300",14.220
14,2013-09-30,6,"43,412.480",10.250
15,2013-06-30,12,"28,691.320",8.340
16,2013-03-31,1,"4,883.870",1.970
17,2012-12-31,10,"2,836.210",1.450
18,2012-09-30,1,664.850,0.330
19,2012-06-30,5,"1,685.630",0.830
20,2012-03-31,1,"2,102.860",1.070
21,2011-12-31,2,12.420,0.010
22,2011-09-30,1,"2,916.000",1.070
23,2011-06-30,3,"13,404.720",4.370
24,2011-03-31,1,"14,043.720",3.990
25,2010-12-31,6,"1,566.660",0.520
26,2010-06-30,3,"1,395.300",0.540
27,2010-03-31,1,"2,770.850",0.650
28,2009-12-31,1,570.370,0.150
29,2009-09-30,1,"2,093.300",0.760
30,2009-06-30,3,"7,781.180",2.580
31,2008-12-31,1,"2,189.490",1.540
32,2008-06-30,1,585.810,0.240
33,2008-03-31,1,"3,222.870",0.850
34,2007-12-31,7,"32,401.760",7.550
35,2007-09-30,2,"36,033.260",7.560
36,2007-06-30,9,"43,831.790",13.940
37,2007-03-31,2,"7,264.460",2.900
38,2006-12-31,2,"3,372.500",3.090
39,2006-09-30,1,"2,112.590",2.490
40,2005-12-31,1,0.430,0.000
41,2005-06-30,1,0.540,0.000
42,2004-12-31,1,2.630,0.000
43,2004-09-30,1,233.380,0.350
44,2004-06-30,2,235.100,0.280
45,2003-12-31,2,270.890,0.330
46,2002-12-31,6,"3,178.110",2.930
47,2002-06-30,9,"7,603.410",4.610
48,2002-03-31,1,"1,211.540",1.240
49,2001-12-31,1,"1,732.630",1.710
50,2001-09-30,1,"3,125.890",2.610
51,2001-06-30,1,"3,609.900",2.340
52,2001-03-31,2,"5,402.110",3.380
53,2000-12-31,3,"6,220.270",3.810
54,2000-09-30,1,"2,184.510",1.490
55,2000-06-30,1,48.530,0.030
