序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,0.320,0.000
2,2018-09-30,1,"6,227.070",1.430
3,2018-06-30,56,"27,001.090",5.340
4,2018-03-31,3,6.390,0.000
5,2017-12-31,52,"7,750.270",1.470
6,2017-09-30,4,"2,377.310",0.400
7,2017-06-30,76,"14,623.010",2.250
8,2017-03-31,1,"2,409.540",0.390
9,2016-12-31,86,"20,111.970",2.930
10,2016-06-30,100,"35,128.450",3.600
11,2016-03-31,7,"16,236.900",1.380
12,2015-12-31,86,"96,905.290",6.910
13,2015-09-30,3,"23,723.660",3.100
14,2015-06-30,77,"460,088.430",25.720
15,2015-03-31,20,"287,955.150",17.130
16,2014-12-31,24,"73,322.060",16.170
17,2014-09-30,8,"55,590.080",17.630
18,2014-06-30,28,"39,074.740",18.120
19,2014-03-31,6,"27,555.810",15.020
20,2013-12-31,22,"46,654.630",26.820
21,2013-09-30,4,"13,183.000",8.150
22,2013-06-30,11,"7,720.720",10.100
23,2012-12-31,2,345.970,1.140
24,2012-06-30,1,119.400,0.360
25,2010-12-31,2,"4,254.250",9.850
26,2010-06-30,18,"1,655.330",4.960
