序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,10,"3,557.160",0.200
2,2018-12-31,147,"38,610.720",3.480
3,2018-09-30,22,"24,312.860",1.920
4,2018-06-30,154,"39,806.620",3.420
5,2018-03-31,13,"31,462.730",2.230
6,2017-12-31,130,"44,260.440",3.020
7,2017-09-30,17,"54,745.480",3.580
8,2017-06-30,194,"116,712.830",7.190
9,2017-03-31,11,"74,307.820",4.440
10,2016-12-31,135,"120,625.750",6.970
11,2016-09-30,17,"93,365.890",4.860
12,2016-06-30,134,"176,635.040",8.350
13,2016-03-31,29,"132,214.290",6.410
14,2015-12-31,136,"273,031.510",10.210
15,2015-09-30,39,"155,519.670",6.900
16,2015-06-30,106,"269,941.480",9.670
17,2015-03-31,35,"294,211.940",8.700
18,2014-12-31,102,"225,676.620",12.220
19,2014-09-30,10,"111,353.740",7.050
20,2014-06-30,95,"191,111.000",13.000
21,2014-03-31,10,"108,911.050",8.550
22,2013-12-31,89,"224,519.030",16.280
23,2013-09-30,9,"67,463.290",5.870
24,2013-06-30,66,"79,869.370",10.120
25,2013-03-31,14,"85,196.220",8.020
26,2012-12-31,61,"150,007.860",17.680
27,2012-09-30,8,"83,651.530",9.660
28,2012-06-30,67,"201,010.310",20.400
29,2012-03-31,14,"104,546.290",11.490
30,2011-12-31,80,"267,647.070",26.990
31,2011-09-30,21,"156,112.230",13.150
32,2011-06-30,63,"342,315.920",26.060
33,2011-03-31,16,"210,728.110",15.410
34,2010-12-31,68,"495,558.030",27.870
35,2010-09-30,16,"216,296.750",15.210
36,2010-06-30,56,"246,374.830",49.340
37,2010-03-31,10,"153,040.570",30.380
38,2009-12-31,39,"206,008.170",41.640
39,2009-09-30,8,"105,355.680",25.070
40,2009-06-30,38,"169,491.980",43.790
41,2009-03-31,8,"75,656.930",17.200
42,2008-12-31,53,"170,869.400",40.720
43,2008-09-30,6,"45,238.910",13.120
44,2008-06-30,42,"125,315.400",60.140
45,2008-03-31,9,"95,610.620",31.520
46,2007-12-31,45,"182,631.470",47.190
47,2007-09-30,13,"80,842.320",35.540
