序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,4,173.340,0.040
2,2017-09-30,2,706.860,0.170
3,2017-06-30,13,"7,811.310",1.900
4,2017-03-31,3,70.490,0.010
5,2016-12-31,11,382.170,0.070
6,2016-09-30,5,"6,305.190",1.190
7,2016-06-30,19,"9,126.320",2.150
8,2016-03-31,1,164.370,0.040
9,2015-12-31,18,"8,248.440",1.500
10,2015-09-30,3,"3,326.200",0.760
11,2015-06-30,14,"19,004.880",2.950
12,2015-03-31,7,"38,245.490",6.090
13,2014-12-31,37,"57,625.970",12.760
14,2014-09-30,8,"29,731.290",5.780
15,2014-06-30,8,"10,190.640",3.110
16,2014-03-31,1,"8,766.600",2.640
17,2013-12-31,12,"15,750.480",5.390
18,2013-09-30,3,"17,264.610",5.160
19,2013-06-30,17,"27,049.070",8.690
20,2013-03-31,3,"4,922.300",1.330
21,2012-12-31,3,36.070,0.010
22,2012-09-30,1,687.120,0.300
23,2012-06-30,9,"3,535.290",1.410
24,2011-12-31,1,34.460,0.010
25,2010-12-31,1,845.300,0.330
26,2010-09-30,1,608.800,0.340
27,2006-12-31,1,19.720,0.050
28,2006-06-30,1,42.780,0.090
29,2005-12-31,1,27.180,0.090
30,2005-06-30,1,25.860,0.090
31,2004-12-31,2,54.570,0.160
