序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,75,"248,806.470",3.390
2,2018-12-31,323,"330,478.150",6.870
3,2018-09-30,82,"179,331.180",3.350
4,2018-06-30,377,"315,498.480",5.770
5,2018-03-31,85,"124,316.980",2.400
6,2017-12-31,344,"252,922.180",4.850
7,2017-09-30,57,"117,404.870",2.500
8,2017-06-30,294,"219,550.720",5.310
9,2017-03-31,30,"60,434.000",1.720
10,2016-12-31,171,"120,346.090",3.860
11,2016-09-30,22,"19,903.380",0.690
12,2016-06-30,125,"68,172.340",2.790
13,2016-03-31,4,987.540,0.040
14,2015-12-31,98,"51,175.710",1.730
15,2015-09-30,4,"1,513.700",0.060
16,2015-06-30,103,"75,443.730",1.560
17,2015-03-31,5,"4,504.900",0.090
18,2014-12-31,132,"181,389.380",4.360
19,2014-09-30,11,"27,332.970",0.930
20,2014-06-30,104,"127,008.000",4.900
21,2014-03-31,4,"33,812.380",1.390
22,2013-12-31,105,"202,340.480",7.310
23,2013-09-30,11,"124,811.680",4.490
24,2013-06-30,115,"218,362.220",9.170
25,2013-03-31,11,"148,059.520",5.260
26,2012-12-31,165,"428,650.020",12.880
27,2012-09-30,7,"115,676.830",4.540
28,2012-06-30,130,"394,556.980",12.130
29,2012-03-31,11,"174,712.330",5.290
30,2011-12-31,110,"426,144.010",12.340
31,2011-09-30,10,"298,078.960",7.300
32,2011-06-30,94,"623,643.370",12.530
33,2011-03-31,22,"496,557.520",8.520
34,2010-12-31,80,"796,216.890",13.870
35,2010-09-30,19,"644,612.060",15.540
36,2010-06-30,122,"876,146.290",29.480
37,2010-03-31,36,"557,141.590",16.760
38,2009-12-31,137,"997,130.530",32.000
39,2009-09-30,35,"390,299.130",16.090
40,2009-06-30,107,"542,279.980",30.800
41,2009-03-31,12,"180,495.300",11.870
42,2008-12-31,51,"160,171.960",18.440
43,2008-09-30,13,"123,106.060",10.480
44,2008-06-30,50,"216,430.840",17.780
45,2008-03-31,13,"251,385.850",13.010
46,2007-12-31,55,"659,328.300",25.210
47,2007-09-30,16,"501,458.250",17.700
48,2007-06-30,78,"777,828.820",32.760
