序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,1,166.840,0.010
2,2017-09-30,3,"2,690.150",0.220
3,2017-06-30,19,"24,325.920",1.910
4,2016-12-31,4,"4,688.770",0.390
5,2016-06-30,3,"2,536.500",0.270
6,2015-12-31,8,"3,884.790",0.270
7,2015-09-30,1,"15,645.200",1.180
8,2015-06-30,38,"12,047.920",0.570
9,2015-03-31,2,"14,240.200",0.960
10,2014-12-31,39,"23,652.970",1.850
11,2014-09-30,2,"3,334.180",0.320
12,2014-06-30,36,"10,327.850",1.140
13,2014-03-31,3,"6,083.590",0.610
14,2013-12-31,36,"25,083.990",2.330
15,2013-09-30,9,"32,284.480",2.920
16,2013-06-30,25,"7,065.610",0.970
17,2013-03-31,4,"19,341.800",2.340
18,2012-12-31,31,"32,247.620",3.920
19,2012-09-30,2,"21,533.700",3.450
20,2012-06-30,28,"42,017.410",5.770
21,2012-03-31,3,"27,693.010",4.270
22,2011-12-31,25,"33,201.690",6.290
23,2011-09-30,4,"39,214.210",5.650
24,2011-06-30,36,"62,414.790",6.490
25,2011-03-31,6,"53,117.710",5.010
26,2010-12-31,32,"57,553.350",5.880
27,2010-09-30,5,"47,281.020",6.310
28,2010-06-30,31,"59,645.550",8.270
29,2010-03-31,6,"55,673.860",4.980
30,2009-12-31,39,"126,491.790",10.680
31,2009-09-30,10,"107,973.780",10.280
32,2009-06-30,71,"349,077.630",29.200
33,2009-03-31,10,"111,655.580",13.720
34,2008-12-31,28,"59,813.200",14.160
35,2008-09-30,7,"35,349.520",8.180
36,2008-06-30,22,"45,071.440",9.180
37,2008-03-31,7,"79,037.620",7.600
38,2007-12-31,48,"365,952.570",29.410
39,2007-09-30,15,"379,154.440",21.150
40,2007-06-30,104,"673,236.400",51.170
41,2007-03-31,9,"61,560.600",10.710
42,2006-12-31,33,"93,346.260",19.320
43,2006-09-30,11,"75,934.000",24.250
44,2006-06-30,16,"22,626.190",11.130
45,2006-03-31,9,"26,317.140",11.450
46,2005-12-31,25,"22,555.730",13.250
47,2005-09-30,2,"1,152.240",0.800
48,2005-06-30,7,"3,350.150",2.850
49,2005-03-31,4,"3,638.230",2.670
50,2004-12-31,8,"4,855.840",3.410
51,2004-09-30,3,"2,704.330",1.700
52,2004-06-30,4,"1,442.380",0.900
53,2003-12-31,3,"1,559.310",1.020
54,2003-06-30,2,"1,552.790",0.760
55,2002-12-31,21,"11,768.180",5.550
56,2002-09-30,3,"5,423.870",2.090
57,2002-06-30,17,"14,541.350",4.820
58,2002-03-31,1,"3,368.290",1.160
59,2001-12-31,4,"4,092.190",1.530
60,2001-06-30,1,"5,723.480",1.890
61,2000-12-31,5,"9,527.290",3.420
62,2000-03-31,1,697.710,1.030
63,1999-12-31,1,556.080,1.030
64,1999-09-30,1,626.890,1.030
