序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,"10,193.310",1.440
2,2017-09-30,3,"7,368.710",1.170
3,2017-06-30,39,"74,324.810",12.050
4,2017-03-31,10,"39,377.070",6.960
5,2016-12-31,50,"64,268.200",10.620
6,2016-09-30,9,"34,879.470",6.910
7,2016-06-30,86,"173,872.050",29.450
8,2016-03-31,21,"85,553.690",15.440
9,2015-12-31,87,"194,883.440",30.340
10,2015-09-30,13,"48,075.400",14.740
11,2015-06-30,64,"151,747.270",30.010
12,2015-03-31,18,"76,985.510",18.870
13,2014-12-31,30,"34,308.880",16.990
14,2014-09-30,11,"30,704.370",12.410
15,2014-06-30,15,"7,512.230",4.160
16,2014-03-31,2,"4,387.350",2.580
17,2013-12-31,15,"12,802.360",8.300
18,2013-09-30,5,"14,819.430",7.910
19,2013-06-30,4,"8,219.440",8.610
20,2013-03-31,1,"1,594.390",1.800
21,2012-12-31,2,"3,018.940",4.880
22,2012-09-30,3,"5,259.590",7.390
23,2012-06-30,4,891.290,1.230
24,2010-12-31,1,0.560,0.000
25,2010-09-30,1,741.310,1.480
26,2010-06-30,5,"4,618.920",8.980
27,2010-03-31,2,504.310,0.890
28,2009-12-31,33,"2,923.270",
