序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-09-30,1,"1,575.690",0.230
2,2017-06-30,9,"11,487.200",1.890
3,2017-03-31,6,"21,272.890",3.120
4,2016-12-31,18,"94,457.210",13.470
5,2016-09-30,15,"185,643.940",15.500
6,2016-06-30,23,"59,052.990",9.440
7,2016-03-31,6,"40,427.040",7.600
8,2015-12-31,11,"19,623.590",2.070
9,2015-06-30,8,987.160,0.130
10,2015-03-31,1,"1,099.000",0.210
11,2014-12-31,9,"4,226.840",1.080
12,2014-09-30,1,"5,075.000",1.040
13,2014-06-30,15,"10,859.050",2.760
14,2014-03-31,7,"35,040.740",10.030
15,2013-12-31,45,"84,466.020",17.420
16,2013-09-30,6,"39,636.730",8.580
17,2013-06-30,19,"16,917.000",5.540
18,2013-03-31,4,"11,868.180",3.930
19,2012-12-31,18,"11,817.560",5.210
20,2012-09-30,3,"5,874.890",2.890
21,2012-06-30,8,"1,664.640",0.970
22,2012-03-31,1,904.150,1.090
23,2011-12-31,6,"1,322.820",1.810
24,2011-09-30,1,868.440,0.940
25,2011-06-30,6,"12,568.270",17.600
