序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,2,16.290,0.010
2,2017-06-30,3,9.540,0.000
3,2017-03-31,1,34.830,0.010
4,2016-12-31,9,381.210,0.090
5,2016-06-30,7,314.870,0.100
6,2016-03-31,2,12.240,0.000
7,2015-12-31,7,"7,763.640",1.860
8,2015-09-30,3,"3,798.510",1.370
9,2015-06-30,2,367.270,0.070
10,2015-03-31,3,"2,634.330",0.650
11,2014-12-31,4,"1,085.770",0.330
12,2014-09-30,7,"21,145.180",6.510
13,2014-06-30,11,"7,098.000",2.970
14,2014-03-31,1,0.810,0.000
15,2013-12-31,4,45.400,0.020
16,2013-06-30,4,127.160,0.060
17,2012-12-31,4,724.010,0.350
18,2012-09-30,1,690.280,0.330
19,2012-06-30,3,768.790,0.420
20,2012-03-31,1,743.040,0.400
21,2011-12-31,2,"2,121.200",1.160
22,2011-09-30,1,"2,716.170",1.140
23,2011-06-30,2,"2,169.820",0.790
24,2011-03-31,1,"2,567.920",0.790
25,2010-12-31,2,998.980,0.340
26,2010-09-30,1,652.080,0.240
27,2010-06-30,3,"1,536.130",0.640
28,2010-03-31,1,"1,273.270",0.330
29,2009-12-31,2,"2,162.810",0.570
30,2009-06-30,1,248.930,0.080
31,2008-12-31,1,201.560,0.110
32,2006-12-31,1,37.110,0.050
33,2006-09-30,5,"12,032.000",16.300
34,2006-06-30,8,"16,353.540",21.500
35,2006-03-31,3,"5,101.720",12.940
36,2005-12-31,1,29.650,0.090
37,2005-06-30,1,34.770,0.090
38,2005-03-31,1,450.220,1.060
39,2004-12-31,1,39.520,0.090
40,2004-06-30,1,38.560,0.070
