序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,"3,030.800",0.850
2,2017-12-31,8,"3,915.620",0.930
3,2017-06-30,13,"10,130.370",1.960
4,2017-03-31,10,"67,667.800",13.160
5,2016-12-31,22,"36,400.730",8.150
6,2016-09-30,5,"16,592.740",3.790
7,2016-06-30,41,"84,614.210",18.360
8,2016-03-31,12,"47,885.860",10.980
9,2015-12-31,19,"35,219.280",7.860
10,2015-09-30,12,"47,012.520",12.270
11,2015-06-30,25,"50,672.880",10.140
12,2015-03-31,9,"42,261.570",13.050
13,2014-12-31,14,"19,267.890",9.260
14,2014-09-30,6,"12,004.470",7.000
15,2014-06-30,3,"4,591.040",7.160
16,2014-03-31,1,730.490,1.150
17,2012-06-30,1,9.390,0.020
18,2011-12-31,1,159.000,0.270
19,2011-09-30,4,"1,882.110",4.000
