序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,3,49.780,0.030
2,2018-06-30,4,25.240,0.020
3,2017-12-31,4,60.800,0.040
4,2017-06-30,9,"1,527.130",0.730
5,2016-12-31,7,299.530,0.170
6,2016-06-30,5,"1,174.450",0.640
7,2016-03-31,2,946.170,0.470
8,2015-12-31,8,"2,130.510",1.030
9,2015-09-30,3,"4,414.330",3.090
10,2015-06-30,11,"20,248.770",8.980
11,2015-03-31,2,"3,984.550",3.050
12,2014-12-31,1,0.960,0.000
