序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,5,"16,742.260",2.900
2,2017-09-30,4,"15,377.820",2.070
3,2017-06-30,30,"18,955.350",2.520
4,2017-03-31,6,"19,201.830",2.100
5,2016-12-31,36,"21,850.020",2.130
6,2016-09-30,7,"4,935.350",0.550
7,2016-06-30,47,"22,254.610",2.490
8,2016-03-31,6,"6,616.530",0.710
9,2015-12-31,16,"86,446.570",6.460
10,2015-09-30,7,"67,474.870",5.880
11,2015-06-30,19,"114,735.020",7.360
12,2015-03-31,5,"47,149.280",4.980
13,2014-12-31,21,"48,390.610",7.390
14,2014-09-30,7,"39,202.740",7.100
15,2014-06-30,24,"52,242.660",10.410
16,2014-03-31,5,"42,244.460",8.580
17,2013-12-31,11,"46,494.770",9.700
18,2013-09-30,4,"40,318.550",16.150
19,2013-06-30,7,"37,827.550",16.990
20,2013-03-31,5,"29,109.230",16.200
21,2012-12-31,7,"40,399.810",24.110
22,2012-09-30,5,"38,357.730",20.990
23,2012-06-30,11,"28,837.950",16.640
24,2012-03-31,3,"10,494.580",9.150
25,2011-12-31,18,"21,090.890",17.520
26,2011-09-30,4,"10,241.980",7.190
27,2011-06-30,4,"15,361.710",18.380
28,2011-03-31,2,"4,143.480",4.450
29,2010-12-31,8,999.530,1.340
