序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,149,"30,888.140",2.080
2,2017-09-30,2,"5,251.710",0.410
3,2017-06-30,164,"63,810.930",5.070
4,2017-03-31,12,"18,182.230",1.550
5,2016-12-31,101,"58,271.680",4.930
6,2016-09-30,9,"36,085.520",2.790
7,2016-06-30,45,"43,004.010",3.430
8,2016-03-31,8,"34,870.760",2.650
9,2015-12-31,72,"160,123.500",7.900
10,2015-09-30,20,"68,330.160",4.750
11,2015-06-30,22,"29,936.730",1.610
12,2015-03-31,2,180.610,0.030
13,2014-12-31,16,"2,088.200",0.350
14,2014-09-30,2,"16,497.400",2.480
15,2014-06-30,14,"13,836.140",2.630
16,2014-03-31,8,"27,603.610",5.810
17,2013-12-31,21,"69,377.120",12.220
18,2013-09-30,11,"71,914.460",12.980
19,2013-06-30,1,5.320,0.000
20,2012-12-31,1,2.100,0.000
21,2011-12-31,1,0.120,0.000
22,2010-12-31,2,763.620,0.250
23,2010-06-30,3,"1,131.090",0.470
24,2010-03-31,1,812.010,0.250
25,2009-12-31,2,"1,310.730",0.420
26,2009-03-31,1,"1,067.790",0.370
27,2006-12-31,1,1.200,0.000
28,2006-06-30,1,1.350,0.000
29,2005-12-31,1,0.990,0.000
30,2005-06-30,1,1.030,0.000
31,2004-12-31,1,293.220,0.300
32,2004-09-30,1,245.220,0.300
33,2004-06-30,1,261.420,0.320
34,2002-12-31,1,466.000,0.480
35,2002-06-30,2,675.630,0.480
36,2000-12-31,4,"6,603.410",1.930
37,2000-09-30,1,"8,759.350",2.630
38,2000-06-30,3,"20,939.020",6.160
39,2000-03-31,1,"12,431.900",3.590
40,1999-12-31,1,"7,349.550",3.250
