序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,507.500,0.060
2,2017-12-31,32,"8,230.710",0.900
3,2017-09-30,3,"6,579.470",0.570
4,2017-06-30,52,"38,194.020",3.090
5,2017-03-31,4,"22,496.130",1.900
6,2016-12-31,70,"51,889.260",4.350
7,2016-09-30,6,"55,358.640",4.250
8,2016-06-30,62,"88,295.000",6.630
9,2016-03-31,10,"89,895.270",6.300
10,2015-12-31,56,"141,111.310",7.240
11,2015-09-30,13,"120,535.070",6.690
12,2015-06-30,58,"184,155.780",24.300
13,2015-03-31,13,"165,201.610",22.990
14,2014-12-31,40,"56,560.500",17.780
15,2014-09-30,5,"25,152.400",7.390
16,2014-06-30,32,"36,357.220",13.340
17,2014-03-31,7,"37,776.690",12.910
18,2013-12-31,22,"20,239.470",8.440
19,2013-09-30,2,"10,126.380",3.390
20,2013-06-30,8,171.420,0.100
21,2012-06-30,1,0.580,0.000
22,2007-03-31,1,497.560,0.560
23,2006-12-31,2,"2,708.890",5.360
24,2006-06-30,1,54.220,0.110
25,2006-03-31,4,"4,319.530",10.780
26,2005-12-31,6,"3,689.430",9.960
27,2005-09-30,1,"1,440.690",4.120
28,2005-06-30,3,141.050,0.410
29,2004-12-31,2,"2,188.360",4.210
30,2004-06-30,1,0.000,0.000
31,2003-12-31,1,197.430,0.230
32,2002-12-31,2,323.250,0.410
33,2002-06-30,5,802.450,0.590
34,2001-12-31,1,"1,600.430",1.160
35,2001-06-30,1,"1,064.110",0.750
36,2000-12-31,1,556.720,0.440
37,2000-06-30,1,"4,654.000",3.910
