序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"13,476.520",1.830
2,2017-12-31,19,"26,753.640",3.610
3,2017-09-30,10,"32,843.160",3.940
4,2017-06-30,61,"63,804.220",8.200
5,2017-03-31,12,"53,370.900",6.070
6,2016-12-31,48,"76,646.720",9.600
7,2016-09-30,12,"40,616.610",4.860
8,2016-06-30,21,"12,266.730",1.860
9,2016-03-31,3,"8,804.600",1.260
10,2015-12-31,20,"10,751.850",1.740
11,2015-09-30,4,"7,544.470",1.520
12,2015-06-30,13,"8,532.940",1.140
13,2015-03-31,1,"8,013.170",1.120
14,2014-12-31,17,"20,622.550",3.550
15,2014-09-30,7,"35,621.750",5.960
16,2014-06-30,33,"44,520.830",9.270
17,2014-03-31,6,"16,642.830",4.040
18,2013-12-31,9,"14,659.790",4.410
19,2013-09-30,2,"11,929.300",3.090
20,2013-06-30,9,"18,176.380",6.380
21,2013-03-31,2,"9,173.330",2.680
22,2012-12-31,11,"23,851.140",10.730
23,2012-09-30,5,"11,849.620",5.170
24,2012-06-30,5,"3,603.130",1.670
25,2011-12-31,2,25.830,0.010
26,2010-12-31,1,"1,066.800",0.470
27,2010-03-31,1,726.360,0.300
28,2009-12-31,1,721.300,0.340
29,2009-09-30,3,"3,983.090",2.420
30,2006-12-31,1,0.650,0.000
31,2006-09-30,1,"1,040.000",2.170
32,2006-06-30,1,0.300,0.000
33,2005-12-31,3,"2,109.460",6.440
34,2005-06-30,1,0.200,0.000
35,2004-12-31,1,0.290,0.000
36,2004-06-30,3,830.890,1.950
37,2003-03-31,1,605.200,0.930
38,2002-12-31,1,93.410,0.160
39,2002-06-30,5,"1,219.260",1.420
40,2001-12-31,3,"1,007.620",1.040
41,2000-12-31,1,142.620,0.140
42,2000-06-30,3,"1,732.560",2.140
