序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,1,"2,085.460",0.410
2,2017-12-31,38,"2,761.280",0.520
3,2017-09-30,1,"2,580.370",0.330
4,2017-06-30,27,"5,000.080",0.560
5,2016-12-31,26,"7,881.160",1.320
6,2016-06-30,35,"5,948.710",1.180
7,2016-03-31,1,"2,254.060",0.450
8,2015-12-31,34,"4,232.110",0.680
9,2015-06-30,31,"4,952.710",0.630
10,2015-03-31,1,"3,637.920",0.560
11,2014-12-31,29,"3,701.120",0.770
12,2014-09-30,1,"1,406.000",0.250
13,2014-06-30,23,"1,410.760",0.330
14,2013-12-31,19,"4,165.020",2.450
15,2013-09-30,4,"6,795.220",2.870
16,2013-06-30,20,"4,655.680",2.780
17,2013-03-31,3,"2,854.290",1.520
18,2012-12-31,16,"2,806.300",1.950
19,2012-09-30,1,"7,150.610",4.470
20,2012-06-30,11,"1,501.160",0.960
21,2012-03-31,1,503.010,0.410
22,2011-12-31,8,"1,292.690",1.120
23,2011-06-30,2,706.510,0.340
24,2011-03-31,2,"5,390.780",2.420
25,2010-12-31,8,"6,083.300",5.550
26,2010-09-30,4,"6,659.180",6.540
27,2010-06-30,9,"4,086.530",4.580
28,2010-03-31,5,"3,662.230",3.530
