序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,10,"95,519.530",19.350
2,2017-09-30,13,"105,129.270",19.860
3,2017-06-30,40,"78,159.010",22.980
4,2017-03-31,16,"90,017.130",19.350
5,2016-12-31,46,"113,681.070",26.150
6,2016-09-30,25,"88,724.770",20.890
7,2016-06-30,67,"158,601.030",24.460
8,2016-03-31,2,140.600,0.070
9,2015-12-31,14,"10,752.560",3.790
10,2015-06-30,13,"15,347.500",6.410
11,2015-03-31,6,"26,550.350",13.120
12,2014-03-31,1,"1,807.180",1.840
13,2013-06-30,2,13.460,0.030
14,2012-12-31,1,29.070,0.050
