序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,1,180.830,0.050
2,2018-09-30,2,"2,794.270",0.700
3,2018-06-30,20,"3,867.890",0.930
4,2018-03-31,4,"4,536.880",0.800
5,2017-12-31,28,"12,166.590",2.070
6,2017-09-30,5,"5,996.440",2.300
7,2017-06-30,52,"26,656.560",10.540
8,2017-03-31,8,"18,162.830",8.630
9,2016-12-31,62,"84,107.680",29.890
10,2016-09-30,12,"24,553.740",11.780
11,2016-06-30,31,"32,140.280",13.790
12,2016-03-31,2,542.650,0.300
13,2015-12-31,3,698.790,0.300
14,2015-09-30,1,130.460,0.200
15,2015-06-30,6,"7,138.770",7.740
16,2014-12-31,34,831.440,3.570
