序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,2,249.780,0.050
2,2018-12-31,21,"1,510.940",0.430
3,2018-06-30,23,"6,467.440",1.480
4,2018-03-31,6,"11,606.520",2.010
5,2017-12-31,48,"39,758.380",7.270
6,2017-09-30,12,"40,830.780",6.200
7,2017-06-30,73,"108,716.800",14.880
8,2017-03-31,18,"60,966.240",7.940
9,2016-12-31,60,"81,876.010",12.280
10,2016-09-30,10,"31,480.500",5.510
11,2016-06-30,48,"63,455.560",11.870
12,2016-03-31,8,"15,547.790",3.170
13,2015-12-31,7,"15,000.710",2.850
14,2015-09-30,2,"6,156.880",2.010
15,2015-06-30,13,"9,243.330",2.280
16,2014-12-31,2,4.630,0.000
17,2014-09-30,2,"1,469.350",0.610
18,2014-06-30,4,660.050,0.430
19,2013-12-31,1,10.160,0.010
20,2013-06-30,2,53.110,0.050
21,2013-03-31,1,379.300,0.290
22,2012-12-31,3,244.700,0.170
23,2012-06-30,1,232.530,0.170
24,2012-03-31,3,"3,117.260",2.320
25,2011-12-31,8,"9,431.700",13.700
26,2011-09-30,6,"8,314.640",10.260
27,2011-06-30,5,"7,925.320",8.140
28,2011-03-31,5,"9,382.490",9.180
29,2010-12-31,6,"10,500.830",9.240
30,2010-09-30,4,"11,346.690",9.050
31,2010-06-30,11,"15,233.500",18.810
32,2007-09-30,2,"7,285.410",8.170
33,2006-12-31,1,18.110,0.060
34,2006-09-30,1,736.160,2.270
35,2006-06-30,1,32.970,0.110
36,2005-12-31,1,23.750,0.110
37,2005-06-30,1,24.980,0.110
38,2005-03-31,1,299.190,1.260
39,2004-12-31,2,911.270,2.660
40,2004-09-30,1,"1,038.490",2.770
41,2004-06-30,5,"1,944.410",4.070
