序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,9,932.100,0.350
2,2017-12-31,10,"1,333.250",0.400
3,2017-06-30,10,284.850,0.080
4,2017-03-31,1,14.440,0.000
5,2016-12-31,11,"2,266.420",0.670
6,2016-09-30,1,"1,908.840",0.450
7,2016-06-30,17,"12,653.520",2.890
8,2015-12-31,8,"8,064.080",1.560
9,2015-09-30,1,"2,507.130",0.660
10,2015-06-30,7,559.680,0.110
11,2015-03-31,1,722.930,0.470
12,2014-06-30,2,529.740,0.680
13,2014-03-31,2,640.820,1.090
14,2013-12-31,1,164.020,0.260
15,2013-06-30,4,699.610,1.410
16,2013-03-31,1,187.040,0.660
17,2012-09-30,2,"1,395.570",5.240
18,2012-06-30,2,"2,128.640",9.040
