序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,2,"5,020.780",0.340
2,2017-12-31,41,"9,023.860",0.640
3,2017-06-30,41,"10,419.770",0.650
4,2017-03-31,4,"15,291.010",0.810
5,2016-12-31,54,"15,001.880",0.860
6,2016-09-30,3,"5,343.030",0.360
7,2016-06-30,47,"13,581.750",0.910
8,2016-03-31,2,"7,071.170",0.410
9,2015-12-31,39,"16,618.860",0.680
10,2015-09-30,10,"7,653.030",0.420
11,2015-06-30,26,"6,634.990",0.270
12,2015-03-31,2,"7,609.000",0.430
13,2014-12-31,34,"31,776.840",2.260
14,2014-09-30,2,"11,574.050",1.230
15,2014-06-30,23,"3,221.900",0.410
16,2014-03-31,1,"1,806.120",0.210
17,2013-12-31,24,"13,091.820",1.450
18,2013-09-30,3,"7,082.760",0.810
19,2013-06-30,23,"4,968.870",0.790
20,2013-03-31,2,"2,820.880",0.370
21,2012-12-31,21,"7,301.620",1.070
22,2012-09-30,3,"6,779.550",0.970
23,2012-06-30,30,"23,111.470",3.020
24,2012-03-31,4,"8,334.780",1.100
25,2011-12-31,30,"14,812.110",1.960
26,2011-09-30,5,"11,823.040",1.420
27,2011-06-30,32,"21,315.970",2.200
28,2011-03-31,3,"10,095.480",0.910
29,2010-12-31,29,"26,100.060",2.380
30,2010-09-30,4,"15,399.060",1.280
31,2010-06-30,28,"26,983.060",2.730
32,2010-03-31,4,"18,004.460",1.220
33,2009-12-31,25,"37,243.350",2.330
34,2009-09-30,4,"15,475.330",1.000
35,2009-06-30,24,"101,624.980",5.800
36,2009-03-31,4,"20,564.740",1.590
37,2008-12-31,16,"34,437.650",4.910
38,2008-09-30,4,"36,606.210",4.700
39,2008-06-30,16,"71,077.430",5.810
40,2008-03-31,6,"82,598.680",5.300
41,2007-12-31,11,"85,721.370",5.150
42,2007-09-30,2,"16,145.610",0.900
43,2007-06-30,9,"19,824.050",1.920
44,2007-03-31,1,966.720,0.220
45,2006-12-31,5,345.390,0.150
46,2006-06-30,6,844.840,0.370
47,2006-03-31,1,359.010,0.240
48,2005-12-31,6,"1,576.200",1.250
49,2005-09-30,2,"1,357.480",0.980
50,2005-06-30,7,"2,843.440",2.630
51,2005-03-31,6,"7,042.590",5.280
52,2004-12-31,12,"13,409.150",8.020
53,2004-09-30,7,"15,313.110",7.920
54,2004-06-30,8,"11,465.140",5.970
55,2004-03-31,2,"6,009.710",2.410
56,2003-12-31,10,"16,989.810",7.710
57,2003-09-30,2,"7,485.390",3.190
58,2003-06-30,8,"10,989.160",4.270
59,2003-03-31,1,"4,202.920",1.640
60,2002-12-31,17,"9,640.510",4.080
61,2002-06-30,5,"3,010.090",1.170
62,2001-12-31,1,657.270,0.250
63,2000-06-30,1,"1,455.300",0.340
64,1999-12-31,1,599.780,0.320
