序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,2,"1,331.740",0.310
2,2018-12-31,32,"3,314.450",0.950
3,2018-09-30,2,607.060,0.170
4,2018-06-30,3,16.530,0.000
5,2017-12-31,8,585.110,0.130
6,2017-09-30,2,"2,913.980",0.560
7,2017-06-30,13,"2,784.530",0.560
8,2017-03-31,6,"7,574.770",1.270
9,2016-12-31,20,"33,503.310",5.080
10,2016-09-30,1,"1,843.430",0.320
11,2016-06-30,18,"10,997.780",1.940
12,2016-03-31,8,"41,904.970",7.580
13,2015-12-31,19,"31,122.050",4.010
14,2015-09-30,5,"9,884.060",2.300
15,2015-06-30,25,"35,640.150",5.200
16,2014-12-31,27,"1,480.740",0.320
17,2014-09-30,4,"4,580.580",1.020
18,2014-06-30,22,"1,251.120",0.320
19,2014-03-31,1,"2,754.920",0.690
20,2013-12-31,29,"13,972.240",3.480
21,2013-09-30,5,"24,888.860",5.780
22,2013-06-30,28,"25,580.190",6.770
23,2013-03-31,3,"26,617.920",5.180
24,2012-12-31,54,"56,064.660",10.640
25,2012-09-30,7,"31,473.200",5.850
26,2012-06-30,39,"38,821.130",8.630
27,2012-03-31,12,"55,259.640",9.360
28,2011-12-31,60,"94,250.520",16.100
29,2011-09-30,4,"25,232.580",3.600
30,2011-06-30,28,"45,392.990",6.020
31,2011-03-31,8,"42,560.640",5.570
32,2010-12-31,46,"160,919.970",17.580
33,2010-09-30,11,"61,069.980",7.050
34,2010-06-30,27,"41,730.640",8.470
35,2010-03-31,5,"22,183.370",3.830
36,2009-12-31,21,"62,595.730",10.010
37,2009-09-30,7,"35,637.810",7.480
38,2009-06-30,7,"7,202.040",1.630
39,2009-03-31,7,"12,073.080",4.700
40,2008-12-31,19,"21,708.650",10.900
41,2008-09-30,9,"28,452.580",10.930
42,2008-06-30,25,"42,138.660",13.360
43,2008-03-31,6,"28,622.670",6.610
44,2007-12-31,11,"68,449.430",11.830
45,2007-09-30,4,"86,114.350",17.680
46,2007-06-30,12,"32,820.910",11.960
47,2007-03-31,2,"3,525.080",1.810
48,2006-12-31,9,"15,866.170",9.880
49,2006-09-30,6,"13,604.140",11.960
50,2006-06-30,7,"9,725.500",14.650
51,2006-03-31,1,"1,830.170",4.280
52,2005-12-31,7,"3,474.950",8.450
53,2005-09-30,4,"3,581.130",7.410
54,2005-06-30,11,"13,950.530",29.130
55,2005-03-31,7,"8,332.610",19.620
56,2004-12-31,10,"5,962.920",13.470
57,2004-09-30,7,"6,108.870",12.990
58,2004-06-30,8,"2,636.960",5.510
59,2004-03-31,1,2.100,
