序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,4,27.830,0.000
2,2017-03-31,1,"18,842.040",2.400
3,2016-12-31,10,"9,213.080",1.060
4,2016-09-30,1,591.560,0.060
5,2016-06-30,8,"2,310.390",0.270
6,2016-03-31,4,"6,563.280",0.630
7,2015-12-31,3,82.710,0.010
8,2015-06-30,4,"2,460.940",0.160
9,2015-03-31,1,521.430,0.060
10,2014-12-31,2,"1,370.530",0.260
11,2014-03-31,1,"1,468.980",0.390
12,2013-09-30,1,"1,533.000",0.380
13,2013-06-30,1,390.430,0.140
14,2006-12-31,1,0.540,0.000
15,2006-06-30,1,0.500,0.000
16,2005-12-31,1,0.410,0.000
17,2005-06-30,2,172.620,0.160
18,2004-12-31,2,286.190,0.170
19,2004-06-30,2,487.680,0.220
20,2003-12-31,1,365.160,0.170
21,2002-12-31,2,366.710,0.140
22,2002-06-30,1,5.600,0.000
23,2001-12-31,1,117.730,0.050
