序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-06-30,12,536.890,0.210
2,2018-03-31,1,"2,418.650",0.610
3,2017-12-31,17,"3,453.380",1.110
4,2017-09-30,4,"17,344.580",5.060
5,2017-06-30,52,"32,406.500",9.180
6,2017-03-31,8,"25,473.820",5.720
7,2016-12-31,70,"103,988.670",21.060
8,2016-09-30,8,"32,665.720",6.810
9,2016-06-30,66,"55,264.880",11.450
10,2016-03-31,4,"27,005.380",5.830
11,2015-12-31,42,"132,867.600",18.930
12,2015-06-30,35,"134,221.480",22.220
13,2015-03-31,13,"84,098.390",17.010
14,2014-12-31,31,"73,200.980",27.260
15,2014-09-30,10,"22,517.920",9.630
16,2013-06-30,1,34.170,0.070
17,2012-09-30,1,207.860,0.660
18,2011-12-31,3,726.740,2.850
19,2011-06-30,3,"3,930.000",18.750
