序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,42.560,0.010
2,2018-12-31,29,"3,219.740",0.730
3,2018-06-30,15,581.950,0.130
4,2018-03-31,2,"3,498.600",0.550
5,2017-12-31,36,"8,363.840",1.100
6,2017-09-30,11,"46,960.170",5.550
7,2017-06-30,61,"55,249.900",6.900
8,2017-03-31,4,"44,119.780",5.210
9,2016-12-31,18,"44,994.800",5.030
10,2016-06-30,5,369.000,0.050
11,2015-12-31,6,799.760,0.080
12,2015-06-30,1,42.860,0.000
13,2015-03-31,1,"1,536.990",0.250
14,2014-12-31,6,"3,352.560",0.610
15,2014-09-30,1,"1,431.040",0.390
16,2014-06-30,2,108.170,0.040
17,2014-03-31,1,"1,075.540",0.380
18,2013-12-31,3,"4,038.580",1.430
19,2013-09-30,1,"6,424.450",2.060
20,2013-06-30,1,"5,770.460",2.060
21,2013-03-31,1,"8,074.900",2.500
22,2012-12-31,1,"8,194.930",2.950
23,2012-09-30,1,"7,699.940",2.950
24,2012-06-30,6,"9,715.810",3.210
25,2012-03-31,2,"9,705.430",3.170
26,2011-12-31,9,"11,299.490",3.620
27,2011-09-30,4,"12,354.700",3.440
28,2011-06-30,11,"17,081.580",3.900
29,2011-03-31,3,"17,018.870",3.330
30,2010-12-31,8,"18,620.830",3.710
31,2010-09-30,5,"28,079.900",5.150
32,2010-06-30,24,"64,511.320",12.710
33,2010-03-31,7,"60,952.150",8.780
34,2009-12-31,10,"15,350.650",3.000
35,2009-09-30,2,"7,022.180",3.440
36,2009-06-30,3,"8,731.110",3.620
37,2009-03-31,6,"27,598.000",13.020
38,2008-12-31,14,"16,445.360",10.020
39,2008-09-30,7,"17,501.680",10.520
40,2008-06-30,19,"27,098.680",14.270
41,2008-03-31,7,"35,235.300",13.590
42,2007-12-31,17,"52,073.550",15.880
43,2007-09-30,8,"59,436.060",20.920
44,2007-06-30,6,"6,340.700",2.890
45,2007-03-31,4,"15,718.750",7.290
46,2006-12-31,6,"2,000.630",1.410
47,2006-09-30,2,"3,032.020",2.260
48,2006-06-30,15,"14,323.500",10.410
49,2006-03-31,7,"8,545.570",9.110
50,2005-12-31,23,"22,841.550",23.990
51,2005-09-30,7,"12,890.200",13.190
52,2005-06-30,7,"5,962.670",6.940
53,2005-03-31,5,"8,352.760",7.510
54,2004-12-31,6,"3,589.640",3.200
55,2004-09-30,5,"5,046.370",4.070
56,2004-06-30,10,"4,585.460",3.210
