序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,14,"4,420.380",0.500
2,2017-03-31,6,"21,223.720",2.320
3,2016-12-31,25,"19,927.660",1.980
4,2016-09-30,4,"21,418.110",1.920
5,2016-06-30,16,"3,177.630",0.500
6,2016-03-31,1,478.300,0.070
7,2015-12-31,15,"6,261.220",0.680
8,2015-09-30,1,320.100,0.050
9,2015-06-30,11,"19,909.700",1.550
10,2015-03-31,4,"8,017.030",1.570
11,2014-12-31,9,"8,230.440",1.790
12,2014-09-30,6,"8,522.170",1.610
13,2014-06-30,29,"24,585.730",5.070
14,2014-03-31,7,"18,489.270",4.030
15,2013-12-31,17,"4,491.550",1.210
16,2013-09-30,1,39.240,0.010
17,2013-06-30,29,"12,110.720",7.700
18,2013-03-31,6,"10,379.700",5.660
19,2012-12-31,25,"16,775.200",12.400
20,2012-09-30,5,"6,743.790",5.310
21,2012-06-30,10,"6,560.020",6.300
22,2011-12-31,2,343.640,0.370
23,2011-03-31,1,969.650,1.120
24,2010-12-31,9,"2,237.380",2.230
25,2010-09-30,4,"7,028.800",8.890
