序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,16,"14,468.000",1.180
2,2017-12-31,175,"38,700.540",3.600
3,2017-09-30,15,"16,751.450",1.340
4,2017-06-30,117,"55,121.610",5.010
5,2017-03-31,7,"15,677.270",1.560
6,2016-12-31,25,"16,242.340",2.160
7,2016-09-30,9,"36,335.680",4.280
8,2016-06-30,10,"1,186.630",0.140
9,2016-03-31,6,"2,724.620",0.290
10,2015-12-31,18,"24,566.610",3.830
11,2015-09-30,2,"7,500.320",1.950
12,2015-06-30,32,"67,276.310",9.000
13,2015-03-31,2,"19,559.000",4.060
14,2014-12-31,14,"2,506.370",0.730
15,2014-09-30,5,"18,280.330",4.780
16,2014-06-30,31,"23,305.620",11.220
17,2014-03-31,3,"15,320.090",8.390
18,2013-12-31,33,"18,234.480",9.380
19,2013-09-30,6,"15,672.670",7.370
20,2013-06-30,27,"1,806.480",1.060
21,2013-03-31,1,"1,048.820",0.430
22,2012-12-31,28,"4,377.720",1.700
23,2012-09-30,1,"1,132.310",0.420
24,2012-06-30,18,"4,586.890",2.450
25,2012-03-31,1,"1,109.380",0.520
26,2011-12-31,2,157.310,0.070
27,2011-09-30,6,"21,577.160",13.630
