序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,2,139.980,0.060
2,2017-12-31,1,34.760,0.020
3,2017-06-30,8,"1,292.080",0.480
4,2017-03-31,3,"9,111.790",2.690
5,2016-12-31,31,"21,199.050",5.690
6,2016-09-30,4,"11,478.040",2.750
7,2016-06-30,8,"11,758.870",2.570
8,2016-03-31,1,"7,001.960",1.710
9,2015-12-31,13,"14,170.370",3.080
10,2015-09-30,3,"7,459.240",2.830
11,2015-06-30,5,"1,352.030",0.320
12,2014-12-31,2,334.500,0.140
13,2014-09-30,3,"5,115.310",1.830
14,2014-06-30,1,132.270,0.070
15,2014-03-31,1,590.000,0.380
16,2013-12-31,1,119.920,0.070
17,2012-06-30,1,23.560,0.010
18,2006-12-31,1,1.520,0.000
19,2006-06-30,1,5.180,0.010
20,2005-12-31,1,3.760,0.010
21,2005-06-30,1,5.090,0.010
22,2004-12-31,1,5.910,0.010
23,2004-06-30,1,0.040,0.000
24,2002-12-31,1,"2,334.310",2.080
25,2002-06-30,1,422.190,0.380
26,2000-12-31,13,"5,138.450",6.410
27,2000-06-30,24,"8,147.310",13.090
