序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,2,25.130,0.010
2,2018-06-30,2,26.240,0.010
3,2017-12-31,4,"1,009.030",0.200
4,2017-06-30,2,40.920,0.010
5,2016-12-31,7,517.020,0.070
6,2016-06-30,2,181.700,0.030
7,2015-12-31,7,"1,116.550",0.170
8,2015-06-30,6,"2,594.430",0.320
9,2014-12-31,4,"4,215.350",0.980
10,2014-06-30,4,"5,419.650",1.630
11,2014-03-31,5,"7,619.410",2.300
12,2013-12-31,7,"8,185.890",3.240
13,2013-09-30,1,554.400,0.240
14,2013-06-30,9,"6,942.720",4.040
15,2012-09-30,1,612.000,0.350
16,2012-06-30,5,"3,923.850",1.750
17,2011-12-31,1,14.620,0.010
18,2011-03-31,2,"9,051.740",2.850
19,2010-12-31,3,"14,654.190",3.680
20,2010-09-30,2,"9,020.180",2.580
21,2010-06-30,6,"4,877.900",1.850
22,2009-12-31,6,"5,994.220",1.780
23,2006-12-31,1,0.910,0.000
24,2006-06-30,1,1.160,0.000
25,2005-12-31,1,0.820,0.000
26,2005-06-30,1,0.720,0.000
27,2004-12-31,1,9.110,0.020
28,2004-06-30,1,34.200,0.060
29,2002-12-31,1,254.580,0.390
30,2002-06-30,4,813.280,0.950
31,2000-06-30,1,889.820,1.090
