序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,1,"8,073.090",1.140
2,2018-12-31,39,"12,257.360",2.600
3,2018-09-30,2,"8,822.240",1.650
4,2018-06-30,38,"22,903.930",3.730
5,2018-03-31,4,"14,937.930",2.240
6,2017-12-31,31,"32,825.770",5.590
7,2017-09-30,6,"28,273.480",3.960
8,2017-06-30,32,"45,699.930",8.960
9,2017-03-31,7,"20,964.430",4.020
10,2016-12-31,36,"14,287.960",2.630
11,2016-09-30,2,"9,696.200",1.790
12,2016-06-30,30,"40,005.570",7.140
13,2016-03-31,3,"13,658.790",2.660
14,2015-12-31,49,"67,515.260",8.690
15,2015-09-30,4,"22,022.930",4.350
16,2015-06-30,31,"64,834.020",9.080
17,2015-03-31,7,"17,065.670",4.030
18,2014-12-31,25,"22,140.010",5.170
19,2014-09-30,7,"11,604.760",3.100
20,2014-06-30,7,46.470,0.020
21,2014-03-31,1,"1,692.000",0.740
22,2013-12-31,9,"9,254.230",3.950
23,2013-09-30,3,161.700,0.070
24,2013-06-30,9,245.920,0.120
25,2012-12-31,10,303.950,0.110
26,2012-06-30,11,410.700,0.120
27,2011-12-31,5,443.500,0.120
28,2011-03-31,1,319.580,0.040
29,2010-03-31,1,553.460,0.630
30,2007-12-31,18,"2,389.120",2.270
31,2007-09-30,3,845.180,0.830
