序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,3,2.340,0.000
2,2017-03-31,1,"2,478.570",0.480
3,2016-12-31,5,"5,988.090",1.200
4,2016-06-30,4,576.000,0.120
5,2015-12-31,6,"2,734.040",0.530
6,2015-06-30,3,"3,468.440",0.750
7,2014-12-31,1,261.460,0.090
8,2014-06-30,1,196.600,0.090
9,2013-12-31,2,23.500,0.010
10,2013-06-30,2,264.650,0.160
11,2012-12-31,1,269.060,0.160
12,2011-06-30,1,"4,899.120",1.880
13,2011-03-31,2,"10,396.180",3.320
14,2010-12-31,2,"5,936.450",2.110
15,2010-09-30,2,"16,294.030",6.990
16,2010-06-30,22,"55,411.950",26.840
17,2010-03-31,5,"24,858.400",8.160
18,2009-12-31,1,771.000,0.360
19,2009-09-30,2,"4,015.300",3.520
20,2009-06-30,1,"4,003.190",3.660
21,2009-03-31,4,"5,233.490",4.310
22,2008-12-31,1,136.500,0.270
23,2008-03-31,1,630.000,0.990
24,2007-12-31,2,"3,413.120",4.320
25,2007-09-30,4,"24,480.900",25.820
26,2007-06-30,8,"21,458.600",28.010
27,2007-03-31,4,"11,105.950",14.960
28,2006-12-31,8,"5,994.880",11.080
29,2006-09-30,4,"4,186.240",10.110
30,2006-06-30,1,21.250,0.110
31,2006-03-31,1,214.440,1.020
32,2005-12-31,1,18.360,0.110
33,2005-06-30,1,18.200,0.110
34,2004-12-31,1,24.780,0.110
35,2004-06-30,1,29.600,0.110
36,2002-12-31,2,375.270,0.890
37,2002-06-30,7,"1,738.300",2.740
38,2001-12-31,33,920.740,6.670
