序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,62,"7,504.650",1.000
2,2018-09-30,2,1.370,0.000
3,2018-06-30,75,"11,657.280",1.200
4,2018-03-31,3,28.780,0.000
5,2017-12-31,61,"11,279.840",1.000
6,2017-09-30,3,818.910,0.060
7,2017-06-30,73,"29,551.060",2.460
8,2017-03-31,3,"1,056.000",0.080
9,2016-12-31,79,"46,648.940",3.370
10,2016-09-30,15,"21,825.840",1.450
11,2016-06-30,79,"54,202.430",3.220
12,2016-03-31,4,"24,609.330",1.790
13,2015-12-31,60,"72,178.800",3.900
14,2015-09-30,17,"80,079.000",5.810
15,2015-06-30,89,"179,054.790",8.590
16,2015-03-31,6,"89,448.300",5.570
17,2014-12-31,55,"65,542.180",5.930
18,2014-09-30,8,"49,262.820",3.820
19,2014-06-30,41,"32,567.960",3.610
20,2014-03-31,7,"39,921.300",11.710
21,2013-12-31,47,"58,831.820",17.880
22,2013-09-30,7,"44,066.980",13.420
23,2013-06-30,43,"75,962.120",26.190
24,2013-03-31,16,"129,471.920",35.050
25,2012-12-31,34,"20,882.120",7.970
26,2012-09-30,4,"14,066.870",5.900
27,2012-06-30,20,"13,575.460",4.880
28,2012-03-31,2,"5,599.430",3.350
29,2011-12-31,30,"39,271.530",25.760
30,2011-09-30,3,"9,535.110",5.210
31,2011-06-30,6,"12,673.680",10.940
