序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,20,"11,870.010",0.710
2,2017-09-30,11,"67,830.720",3.960
3,2017-06-30,126,"99,651.340",8.810
4,2017-03-31,7,"15,678.500",1.630
5,2016-12-31,53,"28,260.400",3.150
6,2016-09-30,7,"17,865.930",2.190
7,2016-06-30,50,"12,356.360",1.940
8,2016-03-31,6,"7,464.940",1.120
9,2015-12-31,47,"13,875.100",1.720
10,2015-09-30,4,"5,284.230",0.760
11,2015-06-30,33,"12,411.600",1.040
12,2015-03-31,4,"10,204.850",1.110
13,2014-12-31,34,"17,090.040",2.430
14,2014-09-30,1,972.000,0.170
15,2014-06-30,29,"4,604.860",1.100
16,2014-03-31,2,"3,741.640",0.790
17,2013-12-31,36,"7,976.630",1.640
18,2013-06-30,25,"4,849.590",1.020
19,2013-03-31,2,"1,936.250",0.360
20,2012-12-31,23,"13,190.240",2.610
21,2012-09-30,3,"4,532.590",0.970
22,2012-06-30,19,"4,178.310",0.830
23,2011-12-31,14,"1,967.050",0.390
24,2011-09-30,1,641.200,0.110
25,2011-06-30,8,"3,925.880",0.500
26,2011-03-31,3,"11,354.960",1.530
27,2010-12-31,6,"3,617.570",0.520
28,2010-09-30,2,"6,644.420",1.170
29,2010-06-30,9,"8,911.740",2.390
30,2010-03-31,6,"19,001.040",3.110
31,2009-12-31,3,"4,573.640",0.870
32,2009-06-30,4,"15,865.800",8.620
33,2006-12-31,2,319.500,0.550
34,2006-09-30,1,"1,581.010",2.540
35,2006-06-30,3,"1,251.410",2.750
36,2005-12-31,1,35.740,0.090
37,2005-06-30,2,647.190,1.900
38,2005-03-31,1,"1,004.080",2.310
39,2004-12-31,2,"1,050.510",3.040
40,2004-06-30,1,12.910,0.030
41,2003-12-31,2,677.370,1.440
42,2003-09-30,1,0.860,0.000
