序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,3,"19,581.230",2.300
2,2017-12-31,54,"18,286.670",2.350
3,2017-09-30,1,0.070,0.000
4,2017-06-30,51,"6,750.850",0.980
5,2016-12-31,57,"18,103.090",2.220
6,2016-09-30,3,"13,150.980",1.420
7,2016-06-30,111,"127,416.930",11.550
8,2016-03-31,9,"56,077.240",4.550
9,2015-12-31,72,"137,170.860",10.530
10,2015-09-30,3,"21,147.440",3.040
11,2015-06-30,50,"44,614.030",3.000
12,2015-03-31,1,"17,571.130",1.360
13,2014-12-31,49,"29,414.810",3.220
14,2014-09-30,2,"22,914.300",2.580
15,2014-06-30,44,"27,076.520",3.600
16,2014-03-31,2,"17,051.260",2.260
17,2013-12-31,38,"27,984.420",3.430
18,2013-09-30,2,"21,098.000",2.640
19,2013-06-30,34,"7,222.360",1.040
20,2013-03-31,2,"27,911.320",6.490
21,2012-12-31,32,"15,655.310",3.910
22,2012-09-30,5,"18,041.750",4.400
23,2012-06-30,24,"30,863.970",8.650
24,2012-03-31,2,"17,763.070",5.480
25,2011-12-31,9,"13,797.150",5.410
26,2011-09-30,3,"21,000.280",6.670
27,2011-06-30,8,"25,210.270",7.030
28,2011-03-31,4,"32,439.940",12.850
29,2010-12-31,13,"24,864.710",10.710
30,2010-09-30,4,"15,965.200",8.100
31,2010-06-30,21,"5,268.130",4.950
