序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-12-31,7,23.230,0.010
2,2018-06-30,3,317.030,0.090
3,2017-12-31,6,"5,179.610",1.040
4,2017-09-30,4,"5,880.970",1.220
5,2017-06-30,11,"8,409.320",1.800
6,2017-03-31,3,"14,680.940",2.260
7,2016-12-31,24,"35,345.500",6.220
8,2016-09-30,6,"19,077.300",3.460
9,2016-06-30,22,"36,332.590",6.590
10,2016-03-31,10,"37,763.410",6.270
11,2015-12-31,28,"43,298.820",5.040
12,2015-06-30,7,603.680,0.070
13,2014-12-31,24,"24,575.320",3.460
14,2014-09-30,1,"4,151.910",0.650
15,2014-06-30,13,"5,768.780",0.960
16,2014-03-31,3,"6,635.630",0.950
17,2013-12-31,4,"2,355.730",0.440
18,2013-06-30,6,652.980,0.180
19,2012-12-31,6,"3,550.970",2.340
20,2012-09-30,1,"2,590.000",1.710
21,2012-06-30,4,"2,514.110",1.720
22,2012-03-31,2,"10,974.290",6.870
23,2011-12-31,4,"10,362.550",7.000
24,2011-06-30,1,431.790,0.220
25,2010-09-30,1,"5,635.630",3.000
26,2009-06-30,5,"3,812.960",1.550
27,2006-12-31,1,21.100,0.040
28,2006-06-30,2,"1,974.780",3.250
29,2005-12-31,1,52.540,0.160
30,2005-06-30,1,54.120,0.160
31,2004-12-31,1,79.460,0.160
32,2004-06-30,1,324.930,0.510
33,2003-12-31,1,248.920,0.560
34,2003-06-30,3,92.690,0.170
35,2002-12-31,10,"1,439.560",2.410
36,2002-09-30,1,346.060,0.480
37,2002-06-30,3,278.380,0.420
38,2000-06-30,1,210.510,0.320
39,2000-03-31,1,136.080,0.220
