序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2019-03-31,3,"6,647.610",0.470
2,2018-12-31,69,"21,222.840",2.500
3,2018-06-30,60,"10,658.860",1.310
4,2018-03-31,1,63.130,0.010
5,2017-12-31,58,"13,473.240",1.170
6,2017-09-30,1,"1,669.190",0.110
7,2017-06-30,7,182.280,0.030
8,2017-03-31,16,"42,511.780",7.990
9,2016-12-31,38,"94,738.640",15.340
10,2016-09-30,17,"55,095.490",8.900
11,2016-06-30,64,"111,637.320",19.700
12,2016-03-31,19,"80,914.860",13.990
13,2015-12-31,17,"55,883.540",6.550
14,2015-09-30,9,"33,300.390",5.380
15,2015-06-30,17,"58,911.380",6.550
16,2015-03-31,6,"32,703.310",5.190
17,2014-12-31,10,"30,408.700",6.180
18,2014-09-30,4,"28,004.880",8.200
19,2014-06-30,2,"7,942.210",2.610
20,2006-12-31,1,23.960,0.060
21,2006-06-30,1,54.570,0.120
22,2005-12-31,1,39.570,0.120
23,2005-06-30,1,45.050,0.120
24,2004-12-31,1,57.470,0.120
25,2004-09-30,1,100.560,0.200
26,2004-06-30,1,246.490,0.460
27,2003-12-31,1,270.940,0.510
28,2003-06-30,1,398.400,0.640
29,2002-12-31,3,192.280,0.290
30,2002-06-30,4,492.500,0.530
31,2001-12-31,1,67.540,0.080
