序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,6,"45,434.140",5.190
2,2017-09-30,8,"43,128.330",3.820
3,2017-06-30,148,"121,122.350",10.640
4,2017-03-31,39,"107,417.570",7.460
5,2016-12-31,171,"168,518.480",11.510
6,2016-09-30,52,"137,671.100",8.960
7,2016-06-30,185,"222,887.410",14.380
8,2016-03-31,38,"152,080.720",9.980
9,2015-12-31,168,"375,204.500",18.170
10,2015-09-30,44,"173,748.810",11.800
11,2015-06-30,164,"404,732.400",19.880
12,2015-03-31,41,"425,411.240",19.440
13,2014-12-31,134,"300,464.590",26.090
14,2014-09-30,38,"345,181.210",26.580
15,2014-06-30,196,"655,705.470",51.630
16,2014-03-31,47,"331,997.450",30.900
17,2013-12-31,148,"595,525.610",48.920
18,2013-09-30,55,"467,405.650",33.070
19,2013-06-30,111,"377,217.890",43.380
20,2013-03-31,23,"200,805.450",41.550
21,2012-12-31,64,"146,946.250",59.930
22,2012-09-30,15,"78,668.840",36.080
23,2012-06-30,51,"94,258.560",46.390
24,2012-03-31,12,"50,127.610",27.480
25,2011-12-31,33,"73,186.290",37.900
26,2011-09-30,7,"18,576.090",11.730
27,2011-06-30,5,"5,638.690",3.550
28,2011-03-31,1,"2,062.940",2.200
29,2010-12-31,10,"10,251.940",9.620
30,2010-09-30,6,"19,167.800",22.460
31,2010-06-30,25,"2,400.860",4.130
