序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-06-30,81,"16,232.830",1.070
2,2017-03-31,3,26.830,0.000
3,2016-12-31,41,"7,207.760",0.360
4,2016-09-30,1,34.870,0.000
5,2016-06-30,45,"10,695.740",0.710
6,2016-03-31,1,"10,446.410",0.580
7,2015-12-31,5,"9,788.220",0.380
8,2015-09-30,1,"1,247.080",0.220
9,2015-06-30,5,"2,082.100",0.370
10,2015-03-31,1,"1,252.770",0.220
11,2014-12-31,1,37.320,0.010
12,2012-12-31,1,572.480,0.170
13,2012-06-30,3,920.800,0.300
14,2011-12-31,2,912.040,0.360
15,2011-09-30,2,"3,482.550",1.060
16,2011-06-30,1,"1,224.400",0.350
17,2010-12-31,1,"1,069.330",0.370
18,2010-09-30,4,"5,797.360",1.750
19,2010-06-30,4,"2,310.310",0.910
20,2009-12-31,2,432.650,0.120
21,2009-09-30,1,"1,147.480",1.590
22,2008-06-30,1,"1,432.900",2.450
23,2008-03-31,1,"2,811.000",2.650
24,2007-12-31,1,"5,198.110",3.960
25,2007-09-30,4,"29,724.320",19.450
26,2007-06-30,4,"25,955.120",18.390
27,2007-03-31,1,"1,521.730",1.850
28,2002-12-31,1,286.470,0.480
29,2002-06-30,10,"4,651.230",6.450
30,2001-12-31,1,444.430,0.530
31,2000-12-31,1,655.200,0.620
