序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2018-03-31,169,"565,991.680",18.130
2,2017-12-31,375,"820,084.090",26.360
3,2017-09-30,115,"396,943.630",15.720
4,2017-06-30,254,"447,126.040",20.370
5,2017-03-31,66,"200,557.690",10.720
6,2016-12-31,187,"315,708.060",16.600
7,2016-09-30,26,"101,844.310",5.770
8,2016-06-30,122,"249,385.120",13.750
9,2016-03-31,12,"83,987.480",6.280
10,2015-12-31,91,"194,235.380",12.280
11,2015-09-30,15,"154,500.610",12.120
12,2015-06-30,74,"210,465.220",12.330
13,2015-03-31,22,"204,591.380",13.560
14,2014-12-31,98,"273,870.050",24.050
15,2014-09-30,13,"153,420.870",11.420
16,2014-06-30,76,"256,161.620",23.990
17,2014-03-31,22,"223,876.580",17.700
18,2013-12-31,95,"385,819.930",27.030
19,2013-09-30,28,"245,400.880",16.940
20,2013-06-30,109,"362,937.690",28.230
21,2013-03-31,31,"202,201.710",17.910
22,2012-12-31,79,"213,408.740",26.600
23,2012-09-30,10,"92,241.840",14.050
24,2012-06-30,59,"133,456.080",21.500
25,2012-03-31,5,"38,860.960",8.670
26,2011-12-31,37,"93,272.740",20.290
27,2011-09-30,4,"45,221.260",8.810
28,2011-06-30,21,"76,171.970",12.210
29,2011-03-31,4,"53,189.220",8.300
30,2010-12-31,20,"103,770.030",13.000
31,2010-09-30,7,"72,847.120",10.690
32,2010-06-30,23,"60,597.990",12.820
33,2010-03-31,3,"19,740.510",3.960
34,2009-12-31,6,"9,152.340",3.130
35,2009-09-30,1,"1,514.710",0.650
36,2009-06-30,1,"2,913.590",1.640
37,2009-03-31,1,"2,962.000",1.640
38,2008-12-31,1,"1,596.080",1.710
39,2008-06-30,2,867.240,1.260
40,2008-03-31,3,"4,315.360",3.480
41,2007-12-31,5,"19,359.900",14.110
42,2007-09-30,6,"21,464.790",16.460
43,2007-06-30,10,"20,152.730",16.900
44,2007-03-31,8,"25,805.020",20.040
45,2006-12-31,8,"5,961.990",12.900
46,2006-09-30,5,"5,273.720",12.560
47,2006-06-30,7,"3,822.360",8.460
48,2005-12-31,1,0.120,0.000
49,2005-06-30,1,0.140,0.000
50,2004-12-31,1,0.200,0.000
51,2004-06-30,1,0.180,0.000
52,2002-06-30,5,801.770,0.960
53,2001-06-30,1,327.600,0.250
54,2000-06-30,1,454.180,0.400
