序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,5,939.980,0.340
2,2017-09-30,1,613.320,0.230
3,2017-06-30,51,"14,492.280",5.900
4,2017-03-31,3,"23,811.650",8.830
5,2016-12-31,47,"80,443.400",23.310
6,2016-09-30,30,"98,565.850",25.850
7,2016-06-30,71,"139,012.070",35.910
8,2016-03-31,16,"45,749.170",15.600
9,2015-12-31,13,"2,849.460",1.970
10,2015-06-30,14,"8,836.840",3.190
11,2015-03-31,1,"1,340.930",0.560
12,2014-12-31,8,"4,116.780",2.420
13,2014-09-30,1,"2,812.030",1.360
14,2014-06-30,6,"3,647.350",2.190
15,2014-03-31,2,"2,215.970",2.150
16,2013-12-31,4,"1,169.430",0.920
17,2013-06-30,2,228.950,0.330
18,2013-03-31,5,"23,776.300",24.970
19,2012-12-31,20,"20,402.370",21.850
20,2012-09-30,6,"9,883.260",10.960
21,2012-06-30,5,"1,550.050",1.630
22,2012-03-31,5,"7,374.510",10.130
23,2011-12-31,35,"57,956.300",59.920
24,2011-09-30,8,"22,420.260",25.540
25,2011-06-30,18,"27,599.260",35.700
