序号,日期,持股基金家数,持股市值,占该股流通市值比例
1,2017-12-31,16,"1,236.520",0.460
2,2017-06-30,5,21.670,0.010
3,2016-12-31,3,18.630,0.010
4,2016-09-30,1,0.320,0.000
5,2016-06-30,5,54.080,0.030
6,2016-03-31,2,"4,237.660",2.800
7,2015-12-31,225,"2,604.470",5.450
